condition_id,seed,horizon,context_length,tolerance,variant,features,role,representation,split,signal,n_examples,mae,rmse,rmse_ratio_vs_reference
seed-1729__h-16__c-64__segment,1729,16,64,0.1,segment,"dt,dy",secondary,vectorchain,validation,sine,51,0.14103245976177586,0.1717307434258445,2.793195975007576
seed-1729__h-16__c-64__segment,1729,16,64,0.1,segment,"dt,dy",secondary,vectorchain,validation,chirp,51,0.3068901263534909,0.37464260918704745,2.4181596710712294
seed-1729__h-16__c-64__segment,1729,16,64,0.1,segment,"dt,dy",secondary,vectorchain,validation,ramp,51,0.010870111811099226,0.013526008060227225,1.041053042433946
seed-1729__h-16__c-64__segment,1729,16,64,0.1,segment,"dt,dy",secondary,vectorchain,validation,piecewise_linear,51,0.029777038597745442,0.04581516526103392,1.0118230349075323
seed-1729__h-16__c-64__segment,1729,16,64,0.1,segment,"dt,dy",secondary,vectorchain,validation,first_order_response,51,0.013925596660226967,0.017453899643280528,1.0378742131423717
seed-1729__h-16__c-64__segment,1729,16,64,0.1,segment,"dt,dy",secondary,vectorchain,validation,second_order_response,51,0.018903392594391923,0.023282044693161214,1.0090847646272991
seed-1729__h-16__c-64__segment,1729,16,64,0.1,segment,"dt,dy",secondary,vectorchain,validation,regime_change,51,0.4051543777586239,0.4993022433113699,1.2898507269308892
seed-1729__h-16__c-64__segment,1729,16,64,0.1,segment,"dt,dy",secondary,vectorchain,test,sine,52,0.13667579699037707,0.15883346899165027,2.571977335630846
seed-1729__h-16__c-64__segment,1729,16,64,0.1,segment,"dt,dy",secondary,vectorchain,test,chirp,52,0.34497121021164784,0.4100884128912635,1.5361835858800172
seed-1729__h-16__c-64__segment,1729,16,64,0.1,segment,"dt,dy",secondary,vectorchain,test,ramp,52,0.012557198650649751,0.015398959038273166,1.0652462199850952
seed-1729__h-16__c-64__segment,1729,16,64,0.1,segment,"dt,dy",secondary,vectorchain,test,piecewise_linear,52,0.014086180191517257,0.01735044278313157,0.9363046115223093
seed-1729__h-16__c-64__segment,1729,16,64,0.1,segment,"dt,dy",secondary,vectorchain,test,first_order_response,52,0.014189836414658288,0.01894337016409407,1.039849762954094
seed-1729__h-16__c-64__segment,1729,16,64,0.1,segment,"dt,dy",secondary,vectorchain,test,second_order_response,52,0.019080960486030366,0.02321619732049101,1.1038154338550537
seed-1729__h-16__c-64__segment,1729,16,64,0.1,segment,"dt,dy",secondary,vectorchain,test,regime_change,52,0.3793469672313628,0.45348672042735255,1.4494697111914066
seed-1729__h-16__c-64__absolute_geometry,1729,16,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,sine,51,0.052611270299540124,0.0614818097127534,1.0
seed-1729__h-16__c-64__absolute_geometry,1729,16,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,chirp,51,0.13195993143614065,0.15492881370446607,1.0
seed-1729__h-16__c-64__absolute_geometry,1729,16,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,ramp,51,0.01085326763352149,0.012992621421675005,1.0
seed-1729__h-16__c-64__absolute_geometry,1729,16,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,piecewise_linear,51,0.03183467587158737,0.04527982036426048,1.0
seed-1729__h-16__c-64__absolute_geometry,1729,16,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,first_order_response,51,0.013716446547816159,0.016816970132088896,1.0
seed-1729__h-16__c-64__absolute_geometry,1729,16,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,second_order_response,51,0.01882761170137291,0.023072437033335187,1.0
seed-1729__h-16__c-64__absolute_geometry,1729,16,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,regime_change,51,0.3214183762546449,0.3871007961513695,1.0
seed-1729__h-16__c-64__absolute_geometry,1729,16,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,sine,52,0.051142376640949117,0.06175539216121907,1.0
seed-1729__h-16__c-64__absolute_geometry,1729,16,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,chirp,52,0.2027554742025765,0.26695273706907924,1.0
seed-1729__h-16__c-64__absolute_geometry,1729,16,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,ramp,52,0.011846807044191412,0.014455774401610763,1.0
seed-1729__h-16__c-64__absolute_geometry,1729,16,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,piecewise_linear,52,0.015205350273914807,0.018530767198638498,1.0
seed-1729__h-16__c-64__absolute_geometry,1729,16,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,first_order_response,52,0.013692904220251276,0.0182174106673623,1.0
seed-1729__h-16__c-64__absolute_geometry,1729,16,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,second_order_response,52,0.017369615031121582,0.021032680472140977,1.0
seed-1729__h-16__c-64__absolute_geometry,1729,16,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,regime_change,52,0.25250094883868085,0.3128638818224111,1.0
seed-1729__h-16__c-64__turning_matched,1729,16,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,sine,51,0.044989245211898586,0.054328441299034066,0.88365065297947
seed-1729__h-16__c-64__turning_matched,1729,16,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,chirp,51,0.11392437076943289,0.13027770596694546,0.8408875202223923
seed-1729__h-16__c-64__turning_matched,1729,16,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,ramp,51,0.01082064304192006,0.012971913902933297,0.998406209334541
seed-1729__h-16__c-64__turning_matched,1729,16,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,piecewise_linear,51,0.0316585503351544,0.04571661414763572,1.0096465440865574
seed-1729__h-16__c-64__turning_matched,1729,16,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,first_order_response,51,0.01369517811775491,0.01683754738539846,1.0012236005147146
seed-1729__h-16__c-64__turning_matched,1729,16,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,second_order_response,51,0.018755188786040464,0.022924500509554847,0.9935881708739046
seed-1729__h-16__c-64__turning_matched,1729,16,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,regime_change,51,0.3275756455022908,0.3788960488146246,0.9788046229345997
seed-1729__h-16__c-64__turning_matched,1729,16,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,sine,52,0.04635273139877457,0.056770123618856555,0.9192739553924629
seed-1729__h-16__c-64__turning_matched,1729,16,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,chirp,52,0.2079781950995046,0.246125002212189,0.9219796916654177
seed-1729__h-16__c-64__turning_matched,1729,16,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,ramp,52,0.011836738444789467,0.014453020390119304,0.9998094871007981
seed-1729__h-16__c-64__turning_matched,1729,16,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,piecewise_linear,52,0.015371879297269048,0.018709483206270368,1.0096442854047079
seed-1729__h-16__c-64__turning_matched,1729,16,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,first_order_response,52,0.013688653774501418,0.01824911367423376,1.0017402586706934
seed-1729__h-16__c-64__turning_matched,1729,16,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,second_order_response,52,0.01749938954398701,0.02115378130022746,1.005757745820695
seed-1729__h-16__c-64__turning_matched,1729,16,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,regime_change,52,0.2925741395405624,0.3422704365857153,1.0939915294536813
seed-1729__h-16__c-64__turning,1729,16,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,sine,51,0.04499850465910333,0.054410138111556657,0.884979449462597
seed-1729__h-16__c-64__turning,1729,16,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,chirp,51,0.1141768833245369,0.1305466813455354,0.8426236425882617
seed-1729__h-16__c-64__turning,1729,16,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,ramp,51,0.010832219451209326,0.012979684603529745,0.9990042949974915
seed-1729__h-16__c-64__turning,1729,16,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,piecewise_linear,51,0.03163551105233065,0.045694247919532596,1.009152588326062
seed-1729__h-16__c-64__turning,1729,16,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,first_order_response,51,0.013702730072249808,0.01682713848938312,1.0006046485909386
seed-1729__h-16__c-64__turning,1729,16,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,second_order_response,51,0.018784633121697484,0.022979861152973655,0.9959875985259912
seed-1729__h-16__c-64__turning,1729,16,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,regime_change,51,0.32757256909433036,0.3790094268359022,0.9790975131130878
seed-1729__h-16__c-64__turning,1729,16,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,sine,52,0.046338617579519306,0.056743232509241376,0.9188385098601121
seed-1729__h-16__c-64__turning,1729,16,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,chirp,52,0.20827567160989544,0.2465627483520147,0.9236194805832306
seed-1729__h-16__c-64__turning,1729,16,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,ramp,52,0.011838025901901738,0.014452471180933629,0.9997714947269262
seed-1729__h-16__c-64__turning,1729,16,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,piecewise_linear,52,0.01531741306354774,0.01865050520492252,1.0064615784657216
seed-1729__h-16__c-64__turning,1729,16,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,first_order_response,52,0.013688477985032393,0.018234082651480202,1.0009151676065453
seed-1729__h-16__c-64__turning,1729,16,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,second_order_response,52,0.01744469803764418,0.021100289351590057,1.0032144680531154
seed-1729__h-16__c-64__turning,1729,16,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,regime_change,52,0.29263983123405135,0.3422680741918373,1.0939839785856673
seed-1729__h-16__c-64__full_relational,1729,16,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,sine,51,0.0429946897942941,0.05305310451676807,0.8629073341307821
seed-1729__h-16__c-64__full_relational,1729,16,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,chirp,51,0.21886838968301045,0.2803367011402531,1.8094549002034472
seed-1729__h-16__c-64__full_relational,1729,16,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,ramp,51,0.010820441261460196,0.012981082260312735,0.9991118681143883
seed-1729__h-16__c-64__full_relational,1729,16,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,piecewise_linear,51,0.03117094711540003,0.04594145880758322,1.014612214403681
seed-1729__h-16__c-64__full_relational,1729,16,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,first_order_response,51,0.01372022769834564,0.01687324168713372,1.0033461173209466
seed-1729__h-16__c-64__full_relational,1729,16,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,second_order_response,51,0.018772401147182483,0.022990598261763685,0.996452963704993
seed-1729__h-16__c-64__full_relational,1729,16,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,regime_change,51,0.34335080371493887,0.40973836449827256,1.0584797772879058
seed-1729__h-16__c-64__full_relational,1729,16,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,sine,52,0.0455737780486177,0.056276968993860046,0.9112883429991504
seed-1729__h-16__c-64__full_relational,1729,16,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,chirp,52,0.3343961970221891,0.44230065060091583,1.6568500306721408
seed-1729__h-16__c-64__full_relational,1729,16,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,ramp,52,0.011863846470605146,0.01449349587397708,1.0026094397517793
seed-1729__h-16__c-64__full_relational,1729,16,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,piecewise_linear,52,0.015146240808564757,0.018468905253409204,0.996661663029589
seed-1729__h-16__c-64__full_relational,1729,16,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,first_order_response,52,0.013721551046264038,0.01828769030098531,1.0038578278168213
seed-1729__h-16__c-64__full_relational,1729,16,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,second_order_response,52,0.017566776368819405,0.021268762072687426,1.0112245132454303
seed-1729__h-16__c-64__full_relational,1729,16,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,regime_change,52,0.3662891646139794,0.42691251335323954,1.3645311528659136
seed-1729__h-1__c-128__raw,1729,1,128,,,,baseline,raw,validation,sine,51,0.011174377581928163,0.014619163887950584,
seed-1729__h-1__c-128__raw,1729,1,128,,,,baseline,raw,validation,chirp,51,0.020452135617322315,0.025376549748478115,
seed-1729__h-1__c-128__raw,1729,1,128,,,,baseline,raw,validation,ramp,51,0.011245614561731844,0.0137960773424532,
seed-1729__h-1__c-128__raw,1729,1,128,,,,baseline,raw,validation,piecewise_linear,51,0.013761629762406009,0.01689629501096172,
seed-1729__h-1__c-128__raw,1729,1,128,,,,baseline,raw,validation,first_order_response,51,0.01089775785708601,0.014510976005138818,
seed-1729__h-1__c-128__raw,1729,1,128,,,,baseline,raw,validation,second_order_response,51,0.010719247673657435,0.013502314898633993,
seed-1729__h-1__c-128__raw,1729,1,128,,,,baseline,raw,validation,regime_change,51,0.032364705261536765,0.03729085187812596,
seed-1729__h-1__c-128__raw,1729,1,128,,,,baseline,raw,test,sine,51,0.011683034365985088,0.01537907810557875,
seed-1729__h-1__c-128__raw,1729,1,128,,,,baseline,raw,test,chirp,51,0.029673764344189696,0.03381804033279223,
seed-1729__h-1__c-128__raw,1729,1,128,,,,baseline,raw,test,ramp,51,0.011188983081046955,0.01394599720971937,
seed-1729__h-1__c-128__raw,1729,1,128,,,,baseline,raw,test,piecewise_linear,51,0.00929867111325346,0.010906229633616184,
seed-1729__h-1__c-128__raw,1729,1,128,,,,baseline,raw,test,first_order_response,51,0.009515480310334218,0.01189415586075558,
seed-1729__h-1__c-128__raw,1729,1,128,,,,baseline,raw,test,second_order_response,51,0.011222803576633675,0.014274418344015705,
seed-1729__h-1__c-128__raw,1729,1,128,,,,baseline,raw,test,regime_change,51,0.03487769530426753,0.04039769669426038,
seed-1729__h-1__c-128__first_difference,1729,1,128,,,,baseline,first_difference,validation,sine,51,0.013668038206212017,0.017820322404668652,
seed-1729__h-1__c-128__first_difference,1729,1,128,,,,baseline,first_difference,validation,chirp,51,0.025106489636262854,0.029679021523817364,
seed-1729__h-1__c-128__first_difference,1729,1,128,,,,baseline,first_difference,validation,ramp,51,0.011189803680984354,0.013571823458125241,
seed-1729__h-1__c-128__first_difference,1729,1,128,,,,baseline,first_difference,validation,piecewise_linear,51,0.013845000043107457,0.016664117634072054,
seed-1729__h-1__c-128__first_difference,1729,1,128,,,,baseline,first_difference,validation,first_order_response,51,0.010186448855031059,0.013669969487016738,
seed-1729__h-1__c-128__first_difference,1729,1,128,,,,baseline,first_difference,validation,second_order_response,51,0.010698262604898052,0.01360404304795558,
seed-1729__h-1__c-128__first_difference,1729,1,128,,,,baseline,first_difference,validation,regime_change,51,0.03252268327085057,0.03830252494199834,
seed-1729__h-1__c-128__first_difference,1729,1,128,,,,baseline,first_difference,test,sine,51,0.014180497740845874,0.018704759485477493,
seed-1729__h-1__c-128__first_difference,1729,1,128,,,,baseline,first_difference,test,chirp,51,0.030830852787898672,0.03580320663877985,
seed-1729__h-1__c-128__first_difference,1729,1,128,,,,baseline,first_difference,test,ramp,51,0.011201171768811852,0.013904365694907791,
seed-1729__h-1__c-128__first_difference,1729,1,128,,,,baseline,first_difference,test,piecewise_linear,51,0.009254085301061952,0.010890293345290503,
seed-1729__h-1__c-128__first_difference,1729,1,128,,,,baseline,first_difference,test,first_order_response,51,0.010213763497843241,0.012240721030342417,
seed-1729__h-1__c-128__first_difference,1729,1,128,,,,baseline,first_difference,test,second_order_response,51,0.011445460341774464,0.014236482951091747,
seed-1729__h-1__c-128__first_difference,1729,1,128,,,,baseline,first_difference,test,regime_change,51,0.0339313552823748,0.039288948377800476,
seed-1729__h-1__c-128__segment,1729,1,128,0.1,segment,"dt,dy",secondary,vectorchain,validation,sine,51,0.014272201088561828,0.01727933202503904,1.09361590901677
seed-1729__h-1__c-128__segment,1729,1,128,0.1,segment,"dt,dy",secondary,vectorchain,validation,chirp,51,0.015321263606972236,0.019041995007995187,1.2902178413193648
