representation,variant,features,role,split,horizon,context_length,tolerance,signal,n_seeds,mae_mean,mae_median,rmse_mean,rmse_median,rmse_q1,rmse_q3,rmse_min,rmse_max,rmse_ratio_vs_reference_mean,rmse_ratio_vs_reference_median
vectorchain,absolute_geometry,"dt,dy,theta,r",reference,validation,16,64,0.1,second_order_response,5,0.01946829785655053,0.019301191595356863,0.0235429038127525,0.02337678345659627,0.023072437033335187,0.0235548284386009,0.022965536055911277,0.02474493407931886,1.0,1.0
vectorchain,absolute_geometry,"dt,dy,theta,r",reference,validation,16,64,0.1,sine,5,0.05503710593126783,0.05441462301648801,0.06776321117348665,0.06912551406430137,0.0659729487317539,0.07106860566552654,0.0614818097127534,0.07116717769309805,1.0,1.0
vectorchain,absolute_geometry,"dt,dy,theta,r",reference,validation,16,128,0.1,chirp,5,0.13845623903643484,0.13880594936116034,0.17133341760381487,0.17331563231896677,0.16847600752837133,0.17548836897522524,0.1554774371096635,0.1839096420868475,1.0,1.0
vectorchain,absolute_geometry,"dt,dy,theta,r",reference,validation,16,128,0.1,first_order_response,5,0.012861237947547751,0.012829956060005197,0.01593353337898815,0.015779790352840106,0.015249850072252226,0.01620826918288848,0.014126238016659812,0.018303519270300123,1.0,1.0
vectorchain,absolute_geometry,"dt,dy,theta,r",reference,validation,16,128,0.1,piecewise_linear,5,0.03009622823576501,0.030698288254313946,0.04191102604153356,0.0417895491428805,0.040609267096961665,0.04218908118385217,0.04053389765446379,0.044433335129509643,1.0,1.0
vectorchain,absolute_geometry,"dt,dy,theta,r",reference,validation,16,128,0.1,ramp,5,0.0121565084765432,0.01228726880194666,0.015161827830702676,0.014854556902024469,0.01466441685342398,0.016616882624978523,0.012720571260660282,0.016952711512426114,1.0,1.0
vectorchain,absolute_geometry,"dt,dy,theta,r",reference,validation,16,128,0.1,regime_change,5,0.3488367635891198,0.3591132560534391,0.4183301439238815,0.4342878776941478,0.3902104177665851,0.43953138233195316,0.383627914372884,0.4439931274538377,1.0,1.0
vectorchain,absolute_geometry,"dt,dy,theta,r",reference,validation,16,128,0.1,second_order_response,5,0.028325462204050873,0.02757034780524964,0.03663607606483456,0.034928117995537356,0.03129585796077246,0.040369737137122524,0.02935642955523082,0.04723023767550962,1.0,1.0
vectorchain,absolute_geometry,"dt,dy,theta,r",reference,validation,16,128,0.1,sine,5,0.047497049569073815,0.046225253903272034,0.0728415597268673,0.06852632075523614,0.06616551457774872,0.0720212053746994,0.06568055641485208,0.09181420151180016,1.0,1.0
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,32,0.1,chirp,5,0.019132221873259372,0.01956370800685241,0.02547612524276218,0.025778621308961056,0.020695101518166104,0.02643775005518798,0.020184302695623102,0.03428485063587267,1.3695708764368357,1.16686123468991
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,32,0.1,first_order_response,5,0.011475331106635844,0.010757140060027884,0.01388249152550495,0.01398232712944991,0.012497083845972633,0.015076517867017648,0.011576629706315593,0.016279899078768967,1.0000037985270283,1.0000451161105826
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,32,0.1,piecewise_linear,5,0.01108645907525729,0.010958287324613418,0.013485342921629302,0.013537369223349718,0.012166591659730962,0.014674999047326226,0.01093949011023917,0.016108264567500433,1.0000241899859141,1.0000155079875548
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,32,0.1,ramp,5,0.011139832140138653,0.011382375376420803,0.013675690597682491,0.01400950022616404,0.01346553457624103,0.01415618668701083,0.011752874930530942,0.014994356568465613,1.0000285524991912,1.0000660660241514
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,32,0.1,regime_change,5,0.023046079490836664,0.02233328069572954,0.029621984376961223,0.02829357394036611,0.023393806944192214,0.03801080279784865,0.016510671057413693,0.04190106714498547,1.2946080479573132,1.1415199897248793
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,32,0.1,second_order_response,5,0.011080722790296087,0.010778779543366205,0.01397859681791889,0.013152755006208982,0.012957644801085738,0.014222724090888098,0.012693670833769113,0.01686618935764251,0.9999866500994099,1.0000473194579382
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,32,0.1,sine,5,0.011638896020354308,0.01133925763843724,0.014762279606740578,0.014783228326786534,0.014286398752886854,0.015407976585822308,0.01346102351232161,0.015872770855885586,1.000493251379984,1.0001851353110685
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,64,0.1,chirp,5,0.01874687437068967,0.020494747352434842,0.023768926259649555,0.02532745535415071,0.019392565255413823,0.025858795425038952,0.016102491009795696,0.032163324253848595,1.2959056476428106,1.169150459032177
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,64,0.1,first_order_response,5,0.011406904327829443,0.010684241725146168,0.013801290021669594,0.01395378815070476,0.012499214248958878,0.01484751558109568,0.011515454385901791,0.016190477741686853,1.0003150942782935,1.0000927260279475
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,64,0.1,piecewise_linear,5,0.011051584399874644,0.010967147265742628,0.013434493595656438,0.013511422597369302,0.012000035643420986,0.014614326795592832,0.011050264236734851,0.015996418705164224,1.0002993290397035,0.9998126178440788
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,64,0.1,ramp,5,0.011096736509628466,0.011268738810640022,0.013602830205996725,0.013853369886787415,0.013372146403885739,0.014192349647768202,0.011686332890710718,0.014909952200831543,1.0002836079345776,1.0001804012578261
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,64,0.1,regime_change,5,0.01796622184910454,0.02059235033757255,0.022997398834950018,0.025415914804800554,0.021987048696323976,0.025571789190853955,0.01441393413190001,0.02759830735087158,1.1641300166808868,1.1757681437630993
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,64,0.1,second_order_response,5,0.011018827151360336,0.010788915428336127,0.013903147318969578,0.013254012319889387,0.012668894158733502,0.014237040240387628,0.012588665747965683,0.016767124127871687,1.0002190212677502,1.0001360983276535
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,64,0.1,sine,5,0.011938818711760744,0.011975977807547484,0.015047474328975102,0.01456316101681993,0.014561757712152838,0.015459675395047294,0.01455761549545025,0.0160951620254052,1.0246790359705522,1.0334827982781714
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,128,0.1,chirp,5,0.017550931940980036,0.01785236859389182,0.021471226477099377,0.021582059514239013,0.019879766950431723,0.021847084616064456,0.017531024389537315,0.026516196915224374,1.1724230375418871,1.1219344148455352
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,128,0.1,first_order_response,5,0.011303486624358674,0.010520452347694179,0.013703593369283243,0.013754312979190199,0.012245454050614902,0.014980536482865795,0.011436131678199265,0.016101531655546057,0.9986759118646621,0.9998238488918135
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,128,0.1,piecewise_linear,5,0.01093863742969748,0.01080074640077344,0.013372366938407095,0.013364662632562556,0.012282089367113468,0.014554809604432494,0.010753931274521381,0.015906341813405587,0.9965658405698792,0.9954333981604309
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,128,0.1,ramp,5,0.01104229419506406,0.01122554421186339,0.013576818334038555,0.013840469294266912,0.013355410192492069,0.014058785520141014,0.011697753461059716,0.014931673202233051,1.0005488530570725,1.0014447955290013
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,128,0.1,regime_change,5,0.019394546655831575,0.01831908734246534,0.023437294849416722,0.02197737942076867,0.021650916520882878,0.024223813647622782,0.020463441750809587,0.028870922906999674,1.1795001243725403,1.1353936100914932
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,128,0.1,second_order_response,5,0.010962213124802236,0.010881891530589397,0.01391304634009242,0.013086018288326706,0.012996564560210781,0.014139304211390707,0.012519009292609436,0.016824335347924466,0.9994480069803837,1.0000831966667785
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,1,128,0.1,sine,5,0.011634046066348228,0.011454527163843925,0.014534025088023022,0.014602352894508404,0.014253742727989946,0.014841659482541682,0.013956164317602977,0.015016206017472097,0.9888677700388632,0.9871246274703875
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,32,0.1,chirp,5,0.04134489580219834,0.04083628970331655,0.05668446009639781,0.052996839009970355,0.04789900632248197,0.06281778629287117,0.03843624915815325,0.08127241969851234,1.0376309383640738,0.9763103859572951
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,32,0.1,first_order_response,5,0.012629379098958348,0.012508158125235506,0.015955430856663358,0.01570848653679031,0.014670803074410101,0.017926654672310093,0.012559997913879354,0.018911212085926932,0.999964390563403,0.9999544316436247
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,32,0.1,piecewise_linear,5,0.012164904549228712,0.011993900962825061,0.01528514323564055,0.014645810289595877,0.014542816926851197,0.01640924373477706,0.014339131088115815,0.016488714138862798,1.0000031959095712,0.9999950185095534
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,32,0.1,ramp,5,0.01132338569786886,0.011919481955494523,0.014059490855236206,0.014832009784016404,0.01290496541138303,0.015398352980724095,0.010997365760660792,0.016164760339396716,0.9999520781404255,0.9999488617678497
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,32,0.1,regime_change,5,0.04975328476304566,0.03764087360571277,0.06590486778872885,0.05106291969024754,0.04405083607750777,0.08204690240008874,0.037884265829356854,0.11447941494644334,0.957158391079059,0.9493925401284941
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,32,0.1,second_order_response,5,0.013083395820708823,0.01309704907367591,0.016368610915884756,0.016384793748812906,0.016297196685398935,0.016786519203518573,0.01481828019375093,0.017556264747942422,0.9999987056584316,0.9999978412750219
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,32,0.1,sine,5,0.018127120096253495,0.01837740971887508,0.022441705604770486,0.02303170439017158,0.02187204402913125,0.0231307842066574,0.020958543253820242,0.023215452144071967,1.000037498932749,1.00002357484072
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,64,0.1,chirp,5,0.05180847356558978,0.04898768960313022,0.06778437931800813,0.059428765757289316,0.053496109381376736,0.07167348629039212,0.045455270753488417,0.108868264407494,1.5773952711981376,1.3350673337662942
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,64,0.1,first_order_response,5,0.012105819513321988,0.011928234712318873,0.015434709915277326,0.015008508459473194,0.014282044752161384,0.017386866833106248,0.012041916613958223,0.01845421291768758,1.000652278259704,1.0007338619492956
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,64,0.1,piecewise_linear,5,0.011917340620470568,0.011923716565178273,0.01482833284206454,0.014180124849242935,0.014147954965793678,0.015917324416230543,0.013765726936377518,0.016130533042678016,0.9998769423108174,1.000061779514212
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,64,0.1,ramp,5,0.010906996972696783,0.011418840502310445,0.013490195134890845,0.014108822623190187,0.012216389478562845,0.014733517052521392,0.010732619997619444,0.01565962652256036,1.0006313582404651,1.0006410684466227
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,64,0.1,regime_change,5,0.04905863953129786,0.04941616515286194,0.06021946301111943,0.061812770094191984,0.06002198607255532,0.06284397400485094,0.04737048781626783,0.06904809706773112,1.236671047062898,1.2348711286513043
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,64,0.1,second_order_response,5,0.012818877309675309,0.012537090553536237,0.01594171126421734,0.015995172221956455,0.015955608182005372,0.016009766842098924,0.014745668205744316,0.01700234086928163,1.0012902114155635,1.0015540724709269
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,64,0.1,sine,5,0.016615762491258703,0.016579580572787914,0.020865320158994484,0.020908712570238155,0.020846942693926375,0.021049311114191838,0.019688402394721992,0.02183323202189406,1.0209055014734403,1.0202794407377447
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,128,0.1,chirp,5,0.05808392651541335,0.05874118747787454,0.06808284109968575,0.06920893560584639,0.06702637929993487,0.0693704124904791,0.06175090483673636,0.07305757326543204,1.2496119948116644,1.2864835103394971
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,128,0.1,first_order_response,5,0.011995911222218433,0.01185068396622224,0.015196590311465641,0.014780738098359131,0.014211207150652438,0.017099425844319276,0.011875896809654415,0.018015683654342945,1.0025113259014564,1.002029527613756
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,128,0.1,piecewise_linear,5,0.011812250156970511,0.01160988523664238,0.014774445453057807,0.014294532206131043,0.014157580007839166,0.01565981159034326,0.013822779986554462,0.0159375234744211,1.0058939497723625,1.0038373370791587
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,128,0.1,ramp,5,0.010705173418967392,0.011221440635090925,0.0133188500933688,0.014106320945146043,0.012069481187202689,0.014515900018656196,0.010447770847841828,0.015454777467997238,1.002191014593114,1.0015431384424356
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,128,0.1,regime_change,5,0.06403348402974143,0.06450247441976976,0.07455980733312431,0.07515301755886045,0.07487644619219323,0.0764861749430775,0.06833535985320772,0.0779480381182827,1.2767412895875492,1.2977689087994921
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,128,0.1,second_order_response,5,0.012925834343721312,0.012756278120444942,0.016121495976357016,0.016131963069740015,0.015913588654019692,0.016193672800130454,0.014915465011975043,0.017452790345919882,0.9999519425499486,0.9998142879283853
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,4,128,0.1,sine,5,0.014807401627609813,0.014965009895020793,0.019257470315935644,0.019400066380817538,0.018190441994175483,0.019489785490119652,0.01800478104670966,0.021202276667855874,0.9549838072870227,0.9481372570376361
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,16,32,0.1,chirp,5,0.21651137010966143,0.22439803650736143,0.292015470260392,0.30994000793239623,0.24460097382686308,0.3147901746516413,0.16600869410106361,0.42473750078999584,0.9435720873469006,1.0509971993019243
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,16,32,0.1,first_order_response,5,0.015185221591142498,0.01664001411271522,0.018998631958474937,0.0208042617572209,0.018355920463472557,0.02093430876969572,0.013587984550117092,0.021310684251868415,0.9998624583922581,0.9998033127545853
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,16,32,0.1,piecewise_linear,5,0.01504702519462984,0.01470046274894659,0.018773040343726764,0.01859886234616163,0.017206477842441024,0.01888327353505691,0.016338154664417917,0.022838433330556334,1.0007189664749907,1.000800820418148
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,16,32,0.1,ramp,5,0.014346481127351509,0.014403773636124634,0.01823087229365127,0.018015330644132525,0.016963654998714457,0.019911387107154923,0.016157250421917263,0.02010673829633718,0.9987915181620519,0.9984114933221502
vectorchain,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,test,16,32,0.1,regime_change,5,0.23257022147670287,0.21992675981459617,0.31751596673864785,0.29446868366192785,0.2906243069464131,0.3275927945604705,0.1771378876452658,0.4977561608791619,0.9465584955253504,0.9911785980226712
