condition_id,seed,horizon,context_length,tolerance,variant,features,role,representation,split,status,error_type,error_message,n_examples,n_representation_features,n_pooled_features,n_model_parameters,mean_input_steps,mean_input_scalar_elements,mean_input_bytes,step_reduction_factor_vs_raw,scalar_reduction_factor_vs_raw,mae,rmse,rmse_ratio_vs_raw,predictive_parity_vs_raw,structural_reduction_success,payload_reduction_success,joint_success,representation_runtime_s,train_runtime_median_s,train_runtime_q1_s,train_runtime_q3_s,inference_runtime_median_s,inference_runtime_q1_s,inference_runtime_q3_s,train_design_bytes,model_state_bytes,rmse_ratio_vs_reference,beats_reference,practical_improvement_vs_reference
seed-8675309__h-16__c-32__absolute_geometry,8675309,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,ok,,,364,4,12,13,1.228021978021978,4.912087912087912,39.2967032967033,26.058165548098433,6.514541387024608,0.08089696727863263,0.14562645260098758,0.7117866746808873,True,True,True,True,0.7251009,0.0003394,0.0003394,0.0003394,3.56e-05,3.56e-05,3.56e-05,95424,296,1.0,False,False
seed-8675309__h-16__c-32__turning_matched,8675309,16,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,ok,,,357,4,12,13,1.2128851540616246,4.851540616246498,38.812324929971986,26.38337182448037,6.595842956120093,0.08780408648862786,0.16066222563528512,0.8981558945977408,True,True,True,True,0.722029,0.0002798,0.0002798,0.0002798,3.47e-05,3.47e-05,3.47e-05,95424,296,1.0606188329812045,False,False
seed-8675309__h-16__c-32__turning_matched,8675309,16,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,ok,,,364,4,12,13,1.228021978021978,4.912087912087912,39.2967032967033,26.058165548098433,6.514541387024608,0.08198170697450424,0.15584534351754517,0.7617341275955917,True,True,True,True,0.722029,0.0002798,0.0002798,0.0002798,3.52e-05,3.52e-05,3.52e-05,95424,296,1.0701719415260156,False,False
seed-8675309__h-16__c-32__turning,8675309,16,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,ok,,,357,5,15,16,1.2128851540616246,6.064425770308123,48.515406162464984,26.38337182448037,5.276674364896074,0.08846565638849002,0.16142769722320743,0.9024351383099513,True,True,True,True,0.7099856,0.0003918,0.0003918,0.0003918,4.37e-05,4.37e-05,4.37e-05,119280,368,1.0656721277370325,False,False
seed-8675309__h-16__c-32__turning,8675309,16,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,ok,,,364,5,15,16,1.228021978021978,6.1401098901098905,49.120879120879124,26.058165548098433,5.211633109619687,0.08197249886779198,0.15546035486646384,0.759852396722878,True,True,True,True,0.7099856,0.0003918,0.0003918,0.0003918,3.8e-05,3.8e-05,3.8e-05,119280,368,1.0675282690049512,False,False
seed-8675309__h-16__c-32__full_relational,8675309,16,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,ok,,,357,6,18,19,1.2128851540616246,7.277310924369748,58.21848739495798,26.38337182448037,4.397228637413395,0.09379635115262497,0.17014564813620378,0.9511714169862859,True,True,True,True,0.6993976,0.0003707,0.0003707,0.0003707,3.76e-05,3.76e-05,3.76e-05,143136,440,1.1232240686912156,False,False
seed-8675309__h-16__c-32__full_relational,8675309,16,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,ok,,,364,6,18,19,1.228021978021978,7.368131868131868,58.94505494505494,26.058165548098433,4.343027591349739,0.08752316033289705,0.16625437976672292,0.8126109646406822,True,True,True,True,0.6993976,0.0003707,0.0003707,0.0003707,3.87e-05,3.87e-05,3.87e-05,143136,440,1.1416495890499734,False,False
seed-8675309__h-1__c-64__raw,8675309,1,64,,,,baseline,raw,validation,ok,,,357,1,3,4,64.0,64.0,512.0,1.0,1.0,0.015017741359511803,0.019436235588762535,1.0,,,,,0.0590256,0.0002133,0.0002133,0.0002133,2.8e-05,2.8e-05,2.8e-05,23184,80,,,
seed-8675309__h-1__c-64__raw,8675309,1,64,,,,baseline,raw,test,ok,,,357,1,3,4,64.0,64.0,512.0,1.0,1.0,0.01634866081532492,0.02124681592187863,1.0,,,,,0.0590256,0.0002133,0.0002133,0.0002133,2.79e-05,2.79e-05,2.79e-05,23184,80,,,
seed-8675309__h-1__c-64__first_difference,8675309,1,64,,,,baseline,first_difference,validation,ok,,,357,1,3,4,63.0,63.0,504.0,1.0158730158730158,1.0158730158730158,0.018687032788719547,0.026343107103082537,1.3553605574895045,,,,,0.064036,0.0002138,0.0002138,0.0002138,2.77e-05,2.77e-05,2.77e-05,23184,80,,,
seed-8675309__h-1__c-64__first_difference,8675309,1,64,,,,baseline,first_difference,test,ok,,,357,1,3,4,63.0,63.0,504.0,1.0158730158730158,1.0158730158730158,0.019931689006945846,0.028210169399834364,1.327736330166315,,,,,0.064036,0.0002138,0.0002138,0.0002138,2.85e-05,2.85e-05,2.85e-05,23184,80,,,
seed-8675309__h-1__c-64__segment,8675309,1,64,0.1,segment,"dt,dy",secondary,vectorchain,validation,ok,,,357,2,6,7,1.680672268907563,3.361344537815126,26.89075630252101,38.08,19.04,0.016465456645547657,0.021981385680812086,1.130948715888229,False,True,True,False,1.3285759,0.0002255,0.0002255,0.0002255,3.08e-05,3.08e-05,3.08e-05,46368,152,1.2653253660542252,False,False
seed-8675309__h-1__c-64__segment,8675309,1,64,0.1,segment,"dt,dy",secondary,vectorchain,test,ok,,,357,2,6,7,1.69187675070028,3.38375350140056,27.07002801120448,37.82781456953642,18.91390728476821,0.0165685944080422,0.021647084442971514,1.018838988513131,True,True,True,True,1.3285759,0.0002255,0.0002255,0.0002255,3.22e-05,3.22e-05,3.22e-05,46368,152,1.2477919005426936,False,False
seed-8675309__h-1__c-64__absolute_geometry,8675309,1,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,ok,,,357,4,12,13,1.680672268907563,6.722689075630252,53.78151260504202,38.08,9.52,0.01378918069251617,0.017372121250804104,0.8938007142107373,True,True,True,True,1.2852809,0.0002633,0.0002633,0.0002633,3.24e-05,3.24e-05,3.24e-05,92736,296,1.0,False,False
seed-8675309__h-1__c-64__absolute_geometry,8675309,1,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,ok,,,357,4,12,13,1.69187675070028,6.76750700280112,54.14005602240896,37.82781456953642,9.456953642384105,0.013722953503288905,0.017348312994784384,0.8165135453035194,True,True,True,True,1.2852809,0.0002633,0.0002633,0.0002633,3.37e-05,3.37e-05,3.37e-05,92736,296,1.0,False,False
seed-8675309__h-1__c-64__turning_matched,8675309,1,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,ok,,,357,4,12,13,1.680672268907563,6.722689075630252,53.78151260504202,38.08,9.52,0.013841687313544324,0.01763183806974326,0.9071632204302708,True,True,True,True,1.2868694,0.0002671,0.0002671,0.0002671,3.35e-05,3.35e-05,3.35e-05,92736,296,1.0149502075877541,False,False
seed-8675309__h-1__c-64__turning_matched,8675309,1,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,ok,,,357,4,12,13,1.69187675070028,6.76750700280112,54.14005602240896,37.82781456953642,9.456953642384105,0.013788567319067897,0.01751002150841088,0.824124498126807,True,True,True,True,1.2868694,0.0002671,0.0002671,0.0002671,3.42e-05,3.42e-05,3.42e-05,92736,296,1.009321281768153,False,False
seed-8675309__h-1__c-64__turning,8675309,1,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,ok,,,357,5,15,16,1.680672268907563,8.403361344537815,67.22689075630252,38.08,7.616,0.013845226308286135,0.017638840623408487,0.9075235038623812,True,True,True,True,1.2814375,0.0002983,0.0002983,0.0002983,3.65e-05,3.65e-05,3.65e-05,115920,368,1.0153532990447,False,False
seed-8675309__h-1__c-64__turning,8675309,1,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,ok,,,357,5,15,16,1.69187675070028,8.4593837535014,67.6750700280112,37.82781456953642,7.565562913907285,0.013792606047725248,0.017516470380740036,0.8244280199511062,True,True,True,True,1.2814375,0.0002983,0.0002983,0.0002983,3.54e-05,3.54e-05,3.54e-05,115920,368,1.0096930108423918,False,False
seed-8675309__h-1__c-64__full_relational,8675309,1,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,ok,,,357,6,18,19,1.680672268907563,10.084033613445378,80.67226890756302,38.08,6.346666666666667,0.014118076432226739,0.017849775823312406,0.9183761815293403,True,True,True,True,1.2927131,0.0002939,0.0002939,0.0002939,3.65e-05,3.65e-05,3.65e-05,139104,440,1.0274954661904743,False,False
seed-8675309__h-1__c-64__full_relational,8675309,1,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,ok,,,357,6,18,19,1.69187675070028,10.15126050420168,81.21008403361344,37.82781456953642,6.304635761589404,0.014456212314903993,0.018325535941989973,0.8625073991966717,True,True,True,True,1.2927131,0.0002939,0.0002939,0.0002939,3.71e-05,3.71e-05,3.71e-05,139104,440,1.0563295663099566,False,False
seed-8675309__h-4__c-64__raw,8675309,4,64,,,,baseline,raw,validation,ok,,,357,1,3,4,64.0,64.0,512.0,1.0,1.0,0.0350515648704368,0.056305300124103966,1.0,,,,,0.0567705,0.0002472,0.0002472,0.0002472,3.98e-05,3.98e-05,3.98e-05,23016,80,,,
seed-8675309__h-4__c-64__raw,8675309,4,64,,,,baseline,raw,test,ok,,,364,1,3,4,64.0,64.0,512.0,1.0,1.0,0.03939123012392417,0.06320878020887422,1.0,,,,,0.0567705,0.0002472,0.0002472,0.0002472,2.79e-05,2.79e-05,2.79e-05,23016,80,,,
seed-8675309__h-4__c-64__first_difference,8675309,4,64,,,,baseline,first_difference,validation,ok,,,357,1,3,4,63.0,63.0,504.0,1.0158730158730158,1.0158730158730158,0.04611913647138726,0.07271193283847736,1.2913870040335655,,,,,0.0634128,0.0002044,0.0002044,0.0002044,2.73e-05,2.73e-05,2.73e-05,23016,80,,,
seed-8675309__h-4__c-64__first_difference,8675309,4,64,,,,baseline,first_difference,test,ok,,,364,1,3,4,63.0,63.0,504.0,1.0158730158730158,1.0158730158730158,0.048654341913468346,0.0781986886494649,1.2371491490748017,,,,,0.0634128,0.0002044,0.0002044,0.0002044,2.72e-05,2.72e-05,2.72e-05,23016,80,,,
seed-8675309__h-4__c-64__segment,8675309,4,64,0.1,segment,"dt,dy",secondary,vectorchain,validation,ok,,,357,2,6,7,1.6778711484593838,3.3557422969187676,26.84593837535014,38.143572621035055,19.071786310517528,0.03801920079755688,0.06244379670111348,1.1090216474022783,False,True,True,False,1.2862324,0.0002529,0.0002529,0.0002529,4.15e-05,4.15e-05,4.15e-05,46032,152,2.3600263094899043,False,False
seed-8675309__h-4__c-64__segment,8675309,4,64,0.1,segment,"dt,dy",secondary,vectorchain,test,ok,,,364,2,6,7,1.6923076923076923,3.3846153846153846,27.076923076923077,37.81818181818182,18.90909090909091,0.03811797363185363,0.06144191874153026,0.9720472146194667,True,True,True,True,1.2862324,0.0002529,0.0002529,0.0002529,3.13e-05,3.13e-05,3.13e-05,46032,152,2.2336845593121444,False,False
seed-8675309__h-4__c-64__absolute_geometry,8675309,4,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,ok,,,357,4,12,13,1.6778711484593838,6.711484593837535,53.69187675070028,38.143572621035055,9.535893155258764,0.01904996860476995,0.02645894092367558,0.4699191881644667,True,True,True,True,1.3015093,0.00033,0.00033,0.00033,4.06e-05,4.06e-05,4.06e-05,92064,296,1.0,False,False
seed-8675309__h-4__c-64__absolute_geometry,8675309,4,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,ok,,,364,4,12,13,1.6923076923076923,6.769230769230769,54.15384615384615,37.81818181818182,9.454545454545455,0.01984510788414098,0.027506981003822262,0.43517658326778486,True,True,True,True,1.3015093,0.00033,0.00033,0.00033,3.52e-05,3.52e-05,3.52e-05,92064,296,1.0,False,False
seed-8675309__h-4__c-64__turning_matched,8675309,4,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,ok,,,357,4,12,13,1.6778711484593838,6.711484593837535,53.69187675070028,38.143572621035055,9.535893155258764,0.018922868962983015,0.026167455488880113,0.4647423143328203,True,True,True,True,1.3024349,0.0002665,0.0002665,0.0002665,3.38e-05,3.38e-05,3.38e-05,92064,296,0.9889834806451135,True,True
seed-8675309__h-4__c-64__turning_matched,8675309,4,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,ok,,,364,4,12,13,1.6923076923076923,6.769230769230769,54.15384615384615,37.81818181818182,9.454545454545455,0.01991828716592917,0.0284092793365245,0.449451472448063,True,True,True,True,1.3024349,0.0002665,0.0002665,0.0002665,3.52e-05,3.52e-05,3.52e-05,92064,296,1.0328025213881835,False,False
seed-8675309__h-4__c-64__turning,8675309,4,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,ok,,,357,5,15,16,1.6778711484593838,8.38935574229692,67.11484593837535,38.143572621035055,7.628714524207012,0.0189112094691327,0.026149342197243453,0.4644206165246791,True,True,True,True,1.3003493,0.0003465,0.0003465,0.0003465,4.46e-05,4.46e-05,4.46e-05,115080,368,0.9882988995166054,True,True
seed-8675309__h-4__c-64__turning,8675309,4,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,ok,,,364,5,15,16,1.6923076923076923,8.461538461538462,67.6923076923077,37.81818181818182,7.5636363636363635,0.019905789849569394,0.02837950122375335,0.4489803652273138,True,True,True,True,1.3003493,0.0003465,0.0003465,0.0003465,3.64e-05,3.64e-05,3.64e-05,115080,368,1.0317199557381396,False,False
seed-8675309__h-4__c-64__full_relational,8675309,4,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,ok,,,357,6,18,19,1.6778711484593838,10.067226890756302,80.53781512605042,38.143572621035055,6.357262103505843,0.01929420864364685,0.02634920551731602,0.46797025252043867,True,True,True,True,1.3056037,0.0003545,0.0003545,0.0003545,3.86e-05,3.86e-05,3.86e-05,138096,440,0.9958526153153254,True,False
seed-8675309__h-4__c-64__full_relational,8675309,4,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,ok,,,364,6,18,19,1.6923076923076923,10.153846153846153,81.23076923076923,37.81818181818182,6.303030303030304,0.02163596720320143,0.03194829465935329,0.5054407718956092,True,True,True,True,1.3056037,0.0003545,0.0003545,0.0003545,3.97e-05,3.97e-05,3.97e-05,138096,440,1.1614613270323588,False,False
seed-8675309__h-16__c-64__raw,8675309,16,64,,,,baseline,raw,validation,ok,,,357,1,3,4,64.0,64.0,512.0,1.0,1.0,0.14046318098222332,0.26079423013071884,1.0,,,,,0.0618494,0.0003238,0.0003238,0.0003238,4.17e-05,4.17e-05,4.17e-05,22512,80,,,
seed-8675309__h-16__c-64__raw,8675309,16,64,,,,baseline,raw,test,ok,,,364,1,3,4,64.0,64.0,512.0,1.0,1.0,0.15339372752488448,0.28210383130068134,1.0,,,,,0.0618494,0.0003238,0.0003238,0.0003238,2.95e-05,2.95e-05,2.95e-05,22512,80,,,
seed-8675309__h-16__c-64__first_difference,8675309,16,64,,,,baseline,first_difference,validation,ok,,,357,1,3,4,63.0,63.0,504.0,1.0158730158730158,1.0158730158730158,0.17511093861814844,0.29081708777684423,1.1151208660984444,,,,,0.0670118,0.0002419,0.0002419,0.0002419,2.89e-05,2.89e-05,2.89e-05,22512,80,,,
seed-8675309__h-16__c-64__first_difference,8675309,16,64,,,,baseline,first_difference,test,ok,,,364,1,3,4,63.0,63.0,504.0,1.0158730158730158,1.0158730158730158,0.184584210785222,0.3123044927751089,1.107055126955146,,,,,0.0670118,0.0002419,0.0002419,0.0002419,3.02e-05,3.02e-05,3.02e-05,22512,80,,,
seed-8675309__h-16__c-64__segment,8675309,16,64,0.1,segment,"dt,dy",secondary,vectorchain,validation,ok,,,357,2,6,7,1.6666666666666667,3.3333333333333335,26.666666666666668,38.4,19.2,0.13380584540594437,0.2478341971846267,0.9503055227119246,True,True,True,True,1.3464698,0.0003091,0.0003091,0.0003091,3.47e-05,3.47e-05,3.47e-05,45024,152,1.7088755317884907,False,False
seed-8675309__h-16__c-64__segment,8675309,16,64,0.1,segment,"dt,dy",secondary,vectorchain,test,ok,,,364,2,6,7,1.695054945054945,3.39010989010989,27.12087912087912,37.75688816855754,18.87844408427877,0.1346338533175631,0.24378627672333414,0.8641721581707045,True,True,True,True,1.3464698,0.0003091,0.0003091,0.0003091,5.12e-05,5.12e-05,5.12e-05,45024,152,1.5881230829504136,False,False
seed-8675309__h-16__c-64__absolute_geometry,8675309,16,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,ok,,,357,4,12,13,1.6666666666666667,6.666666666666667,53.333333333333336,38.4,9.6,0.07391540572462171,0.1450276468791417,0.5560999060694286,True,True,True,True,1.3392843,0.0003469,0.0003469,0.0003469,3.61e-05,3.61e-05,3.61e-05,90048,296,1.0,False,False
seed-8675309__h-16__c-64__absolute_geometry,8675309,16,64,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,ok,,,364,4,12,13,1.695054945054945,6.78021978021978,54.24175824175824,37.75688816855754,9.439222042139384,0.07970024949291396,0.15350590854106108,0.5441468406625299,True,True,True,True,1.3392843,0.0003469,0.0003469,0.0003469,6.48e-05,6.48e-05,6.48e-05,90048,296,1.0,False,False
seed-8675309__h-16__c-64__turning_matched,8675309,16,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,ok,,,357,4,12,13,1.6666666666666667,6.666666666666667,53.333333333333336,38.4,9.6,0.08096462089968721,0.15685718574743793,0.6014595708993095,True,True,True,True,1.356231,0.0003185,0.0003185,0.0003185,3.52e-05,3.52e-05,3.52e-05,90048,296,1.081567474359936,False,False
seed-8675309__h-16__c-64__turning_matched,8675309,16,64,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,ok,,,364,4,12,13,1.695054945054945,6.78021978021978,54.24175824175824,37.75688816855754,9.439222042139384,0.08949853790247497,0.16771200738689168,0.5945045361972956,True,True,True,True,1.356231,0.0003185,0.0003185,0.0003185,3.55e-05,3.55e-05,3.55e-05,90048,296,1.0925443129899501,False,False
seed-8675309__h-16__c-64__turning,8675309,16,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,ok,,,357,5,15,16,1.6666666666666667,8.333333333333334,66.66666666666667,38.4,7.68,0.08094499427168186,0.15682920056318192,0.6013522633709106,True,True,True,True,1.2975962,0.0003282,0.0003282,0.0003282,3.61e-05,3.61e-05,3.61e-05,112560,368,1.0813745098813816,False,False
seed-8675309__h-16__c-64__turning,8675309,16,64,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,ok,,,364,5,15,16,1.695054945054945,8.475274725274724,67.8021978021978,37.75688816855754,7.551377633711508,0.08945166030251663,0.16765018491652936,0.5942853882684026,True,True,True,True,1.2975962,0.0003282,0.0003282,0.0003282,3.8e-05,3.8e-05,3.8e-05,112560,368,1.0921415762422255,False,False
seed-8675309__h-16__c-64__full_relational,8675309,16,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,ok,,,357,6,18,19,1.6666666666666667,10.0,80.0,38.4,6.4,0.0858949538570955,0.1633493137941539,0.626353250653888,True,True,True,True,1.2827074,0.0003224,0.0003224,0.0003224,3.86e-05,3.86e-05,3.86e-05,135072,440,1.1263322360203536,False,False
seed-8675309__h-16__c-64__full_relational,8675309,16,64,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,ok,,,364,6,18,19,1.695054945054945,10.17032967032967,81.36263736263736,37.75688816855754,6.29281469475959,0.09742129425885689,0.19162020266086927,0.6792541660188592,True,True,True,True,1.2827074,0.0003224,0.0003224,0.0003224,3.96e-05,3.96e-05,3.96e-05,135072,440,1.2482920330692877,False,False
seed-8675309__h-1__c-128__raw,8675309,1,128,,,,baseline,raw,validation,ok,,,357,1,3,4,128.0,128.0,1024.0,1.0,1.0,0.01737464058740168,0.02318972611089244,1.0,,,,,0.0535815,0.000211,0.000211,0.000211,3.38e-05,3.38e-05,3.38e-05,20496,80,,,
seed-8675309__h-1__c-128__raw,8675309,1,128,,,,baseline,raw,test,ok,,,357,1,3,4,128.0,128.0,1024.0,1.0,1.0,0.018392479979503863,0.024501514963497565,1.0,,,,,0.0535815,0.000211,0.000211,0.000211,2.86e-05,2.86e-05,2.86e-05,20496,80,,,
seed-8675309__h-1__c-128__first_difference,8675309,1,128,,,,baseline,first_difference,validation,ok,,,357,1,3,4,127.0,127.0,1016.0,1.0078740157480315,1.0078740157480315,0.019088178489616314,0.0251541397619862,1.084710515411006,,,,,0.0583908,0.0001987,0.0001987,0.0001987,2.68e-05,2.68e-05,2.68e-05,20496,80,,,
seed-8675309__h-1__c-128__first_difference,8675309,1,128,,,,baseline,first_difference,test,ok,,,357,1,3,4,127.0,127.0,1016.0,1.0078740157480315,1.0078740157480315,0.019036690294369534,0.02520868108658875,1.0288621386940653,,,,,0.0583908,0.0001987,0.0001987,0.0001987,2.73e-05,2.73e-05,2.73e-05,20496,80,,,
