condition_id,seed,horizon,context_length,tolerance,role,causal_scope,selected_parameter,representation,split,status,error_type,error_message,n_examples,n_representation_features,n_pooled_features,n_model_parameters,mean_input_steps,mean_input_scalar_elements,mean_input_bytes,step_reduction_factor_vs_raw,scalar_reduction_factor_vs_raw,mae,rmse,rmse_ratio_vs_raw,predictive_parity_vs_raw,structural_reduction_success,payload_reduction_success,joint_success,representation_runtime_s,train_runtime_median_s,train_runtime_q1_s,train_runtime_q3_s,inference_runtime_median_s,inference_runtime_q1_s,inference_runtime_q3_s,train_design_bytes,model_state_bytes,candidate_rmse_ratio_vs_control,candidate_predictive_advantage,candidate_pareto_vs_control
seed-104729__h-16__c-128__raw,104729,16,128,,baseline,strict_online,,raw,validation,ok,,,357,1,3,4,128.0,128.0,1024.0,1.0,1.0,0.1702603346954598,0.29804339821464515,1.0,,,,,0.0568107,0.0002099,0.0002099,0.0002099,2.85e-05,2.85e-05,2.85e-05,19824,80,,,
seed-104729__h-16__c-128__raw,104729,16,128,,baseline,strict_online,,raw,test,ok,,,364,1,3,4,128.0,128.0,1024.0,1.0,1.0,0.1794003420897166,0.3052819641550858,1.0,,,,,0.0568107,0.0002099,0.0002099,0.0002099,2.91e-05,2.91e-05,2.91e-05,19824,80,,,
seed-104729__h-16__c-128__first_difference,104729,16,128,,baseline,strict_online,,first_difference,validation,ok,,,357,1,3,4,127.0,127.0,1016.0,1.0078740157480315,1.0078740157480315,0.16266773526755643,0.25331020022096534,0.8499104551161244,,,,,0.0618396,0.0002088,0.0002088,0.0002088,2.9e-05,2.9e-05,2.9e-05,19824,80,,,
seed-104729__h-16__c-128__first_difference,104729,16,128,,baseline,strict_online,,first_difference,test,ok,,,364,1,3,4,127.0,127.0,1016.0,1.0078740157480315,1.0078740157480315,0.15756882107979267,0.24326769573725232,0.7968623250002096,,,,,0.0618396,0.0002088,0.0002088,0.0002088,2.98e-05,2.98e-05,2.98e-05,19824,80,,,
seed-104729__h-16__c-128__absolute_geometry,104729,16,128,0.1,candidate,strict_online,,absolute_geometry,validation,ok,,,357,4,12,13,2.607843137254902,10.431372549019608,83.45098039215686,49.08270676691729,12.270676691729323,0.09086021590174918,0.18084422120927546,0.6067714376247815,,,,,2.6434395,0.000262,0.000262,0.000262,3.53e-05,3.53e-05,3.53e-05,79296,296,,,
seed-104729__h-16__c-128__absolute_geometry,104729,16,128,0.1,candidate,strict_online,,absolute_geometry,test,ok,,,364,4,12,13,2.60989010989011,10.43956043956044,83.51648351648352,49.04421052631579,12.261052631578947,0.10450364897008702,0.2057076998093565,0.6738285387369143,,,,,2.6434395,0.000262,0.000262,0.000262,3.8e-05,3.8e-05,3.8e-05,79296,296,,,
seed-104729__h-16__c-128__local_geometry,104729,16,128,,primary_control,strict_online,1,local_geometry,validation,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.1692923616325114,0.2698221732696185,0.9053116924780791,,,,,0.1128159,0.0002731,0.0002731,0.0002731,3.49e-05,3.49e-05,3.49e-05,79296,296,0.6702348402944919,True,True
seed-104729__h-16__c-128__local_geometry,104729,16,128,,primary_control,strict_online,1,local_geometry,test,ok,,,364,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.16099004945964152,0.25326791771730284,0.8296196547944137,,,,,0.1128159,0.0002731,0.0002731,0.0002731,3.75e-05,3.75e-05,3.75e-05,79296,296,0.8122138076681589,True,True
seed-104729__h-16__c-128__moving_average_geometry,104729,16,128,,causal_control,strict_online,8,moving_average_geometry,validation,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.08372341934181027,0.15225405636583916,0.5108452570259204,,,,,0.2169849,0.0002827,0.0002827,0.0002827,3.56e-05,3.56e-05,3.56e-05,79296,296,1.1877793309804454,False,False
seed-104729__h-16__c-128__moving_average_geometry,104729,16,128,,causal_control,strict_online,8,moving_average_geometry,test,ok,,,364,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.09814723510053944,0.1791385955424548,0.5867971795787152,,,,,0.2169849,0.0002827,0.0002827,0.0002827,3.87e-05,3.87e-05,3.87e-05,79296,296,1.1483159125282132,False,False
seed-104729__h-16__c-128__ewma_geometry,104729,16,128,,causal_control,strict_online,0.2,ewma_geometry,validation,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.09185406241629575,0.15819057105448156,0.5307635465240392,,,,,0.1838977,0.0002718,0.0002718,0.0002718,3.64e-05,3.64e-05,3.64e-05,79296,296,1.143204806732709,False,False
seed-104729__h-16__c-128__ewma_geometry,104729,16,128,,causal_control,strict_online,0.2,ewma_geometry,test,ok,,,364,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.10525273030988821,0.18007054361602753,0.5898499248535698,,,,,0.1838977,0.0002718,0.0002718,0.0002718,3.75e-05,3.75e-05,3.75e-05,79296,296,1.1423728483210236,False,False
seed-104729__h-16__c-128__fixed_geometry,104729,16,128,,causal_control,forecast_causal_fixed_boundaries,32,fixed_geometry,validation,ok,,,357,4,12,13,4.0,16.0,128.0,32.0,8.0,0.1316658737167467,0.255120198467841,0.8559833903252851,,,,,0.1318193,0.0002749,0.0002749,0.0002749,4.35e-05,4.35e-05,4.35e-05,79296,296,0.7088588919864439,True,True
seed-104729__h-16__c-128__fixed_geometry,104729,16,128,,causal_control,forecast_causal_fixed_boundaries,32,fixed_geometry,test,ok,,,364,4,12,13,4.0,16.0,128.0,32.0,8.0,0.1481962204584348,0.28447306332548983,0.9318371103671723,,,,,0.1318193,0.0002749,0.0002749,0.0002749,3.57e-05,3.57e-05,3.57e-05,79296,296,0.7231183768495818,True,True
seed-104729__h-16__c-128__abba_geometry,104729,16,128,,external_control,window_offline,0.1,abba_geometry,validation,ok,,,357,4,12,13,1.4705882352941178,5.882352941176471,47.05882352941177,87.03999999999999,21.759999999999998,0.1582931134801147,0.3070040140642809,1.0300648023184278,,,,,0.4120551,0.0002933,0.0002933,0.0002933,3.74e-05,3.74e-05,3.74e-05,79296,296,0.5890614224067118,True,False
seed-104729__h-16__c-128__abba_geometry,104729,16,128,,external_control,window_offline,0.1,abba_geometry,test,ok,,,364,4,12,13,1.5274725274725274,6.1098901098901095,48.879120879120876,83.79856115107914,20.949640287769785,0.1701640195814091,0.3366228834827013,1.1026622041506982,,,,,0.4120551,0.0002933,0.0002933,0.0002933,3.94e-05,3.94e-05,3.94e-05,79296,296,0.611092441729166,True,False
seed-8675309__h-1__c-32__raw,8675309,1,32,,baseline,strict_online,,raw,validation,ok,,,357,1,3,4,32.0,32.0,256.0,1.0,1.0,0.013066402590687925,0.016336567181238135,1.0,,,,,0.0632228,0.0002274,0.0002274,0.0002274,2.87e-05,2.87e-05,2.87e-05,24528,80,,,
seed-8675309__h-1__c-32__raw,8675309,1,32,,baseline,strict_online,,raw,test,ok,,,357,1,3,4,32.0,32.0,256.0,1.0,1.0,0.013718733570580247,0.017239470287381264,1.0,,,,,0.0632228,0.0002274,0.0002274,0.0002274,3.07e-05,3.07e-05,3.07e-05,24528,80,,,
seed-8675309__h-1__c-32__first_difference,8675309,1,32,,baseline,strict_online,,first_difference,validation,ok,,,357,1,3,4,31.0,31.0,248.0,1.032258064516129,1.032258064516129,0.014746360507623806,0.019667308290078143,1.203882558183045,,,,,0.0909979,0.0004074,0.0004074,0.0004074,5.47e-05,5.47e-05,5.47e-05,24528,80,,,
seed-8675309__h-1__c-32__first_difference,8675309,1,32,,baseline,strict_online,,first_difference,test,ok,,,357,1,3,4,31.0,31.0,248.0,1.032258064516129,1.032258064516129,0.016143416338431794,0.02136857206028467,1.2395144226633097,,,,,0.0909979,0.0004074,0.0004074,0.0004074,6.55e-05,6.55e-05,6.55e-05,24528,80,,,
seed-8675309__h-1__c-32__absolute_geometry,8675309,1,32,0.1,candidate,strict_online,,absolute_geometry,validation,ok,,,357,4,12,13,1.2128851540616246,4.851540616246498,38.812324929971986,26.38337182448037,6.595842956120093,0.013381238373742091,0.016749307001505898,1.0252647827226382,,,,,0.7943561,0.0002995,0.0002995,0.0002995,3.68e-05,3.68e-05,3.68e-05,98112,296,,,
seed-8675309__h-1__c-32__absolute_geometry,8675309,1,32,0.1,candidate,strict_online,,absolute_geometry,test,ok,,,357,4,12,13,1.226890756302521,4.907563025210084,39.260504201680675,26.082191780821915,6.520547945205479,0.012601884162780184,0.015607366411922272,0.9053274927679397,,,,,0.7943561,0.0002995,0.0002995,0.0002995,5.98e-05,5.98e-05,5.98e-05,98112,296,,,
seed-8675309__h-1__c-32__local_geometry,8675309,1,32,,primary_control,strict_online,1,local_geometry,validation,ok,,,357,4,12,13,31.0,124.0,992.0,1.032258064516129,0.25806451612903225,0.014661465522261549,0.019481658607012634,1.192518501034079,,,,,0.1291327,0.0002938,0.0002938,0.0002938,3.55e-05,3.55e-05,3.55e-05,98112,296,0.8597474855388751,True,True
seed-8675309__h-1__c-32__local_geometry,8675309,1,32,,primary_control,strict_online,1,local_geometry,test,ok,,,357,4,12,13,31.0,124.0,992.0,1.032258064516129,0.25806451612903225,0.016112530373763614,0.021402275903070186,1.2414694620133404,,,,,0.1291327,0.0002938,0.0002938,0.0002938,3.73e-05,3.73e-05,3.73e-05,98112,296,0.72923863249905,True,True
seed-8675309__h-1__c-32__moving_average_geometry,8675309,1,32,,causal_control,strict_online,2,moving_average_geometry,validation,ok,,,357,4,12,13,31.0,124.0,992.0,1.032258064516129,0.25806451612903225,0.015612667500018818,0.02118145890796262,1.2965673065201015,,,,,0.1556021,0.0003726,0.0003726,0.0003726,4.34e-05,4.34e-05,4.34e-05,98112,296,0.7907532278246155,True,True
seed-8675309__h-1__c-32__moving_average_geometry,8675309,1,32,,causal_control,strict_online,2,moving_average_geometry,test,ok,,,357,4,12,13,31.0,124.0,992.0,1.032258064516129,0.25806451612903225,0.017042528620566582,0.023486224734229857,1.362351878724546,,,,,0.1556021,0.0003726,0.0003726,0.0003726,5.18e-05,5.18e-05,5.18e-05,98112,296,0.6645327884125799,True,True
seed-8675309__h-1__c-32__ewma_geometry,8675309,1,32,,causal_control,strict_online,0.2,ewma_geometry,validation,ok,,,357,4,12,13,31.0,124.0,992.0,1.032258064516129,0.25806451612903225,0.016205111317759705,0.02248589751878099,1.3764150858207902,,,,,0.1536423,0.0003006,0.0003006,0.0003006,3.49e-05,3.49e-05,3.49e-05,98112,296,0.7448805184456748,True,True
seed-8675309__h-1__c-32__ewma_geometry,8675309,1,32,,causal_control,strict_online,0.2,ewma_geometry,test,ok,,,357,4,12,13,31.0,124.0,992.0,1.032258064516129,0.25806451612903225,0.016605915597432807,0.023360410945621954,1.3550538709255482,,,,,0.1536423,0.0003006,0.0003006,0.0003006,3.74e-05,3.74e-05,3.74e-05,98112,296,0.6681118088313124,True,True
seed-8675309__h-1__c-32__fixed_geometry,8675309,1,32,,causal_control,forecast_causal_fixed_boundaries,32,fixed_geometry,validation,ok,,,357,4,12,13,1.0,4.0,32.0,32.0,8.0,0.014495505115911751,0.018438529673838137,1.1286661064886396,,,,,0.139136,0.0002883,0.0002883,0.0002883,3.5e-05,3.5e-05,3.5e-05,98112,296,0.9083862595221448,True,False
seed-8675309__h-1__c-32__fixed_geometry,8675309,1,32,,causal_control,forecast_causal_fixed_boundaries,32,fixed_geometry,test,ok,,,357,4,12,13,1.0,4.0,32.0,32.0,8.0,0.015385523660318631,0.0198364271795037,1.15064017912565,,,,,0.139136,0.0002883,0.0002883,0.0002883,3.66e-05,3.66e-05,3.66e-05,98112,296,0.7868033023632818,True,False
seed-8675309__h-1__c-32__abba_geometry,8675309,1,32,,external_control,window_offline,0.3,abba_geometry,validation,ok,,,357,4,12,13,1.0,4.0,32.0,32.0,8.0,0.014495505115911751,0.018438529673838137,1.1286661064886396,,,,,0.150367,0.0003019,0.0003019,0.0003019,3.63e-05,3.63e-05,3.63e-05,98112,296,0.9083862595221448,True,False
seed-8675309__h-1__c-32__abba_geometry,8675309,1,32,,external_control,window_offline,0.3,abba_geometry,test,ok,,,357,4,12,13,1.0,4.0,32.0,32.0,8.0,0.015385523660318631,0.0198364271795037,1.15064017912565,,,,,0.150367,0.0003019,0.0003019,0.0003019,3.76e-05,3.76e-05,3.76e-05,98112,296,0.7868033023632818,True,False
seed-8675309__h-4__c-32__raw,8675309,4,32,,baseline,strict_online,,raw,validation,ok,,,357,1,3,4,32.0,32.0,256.0,1.0,1.0,0.025246860827103944,0.03579838820182322,1.0,,,,,0.0628859,0.0002521,0.0002521,0.0002521,2.97e-05,2.97e-05,2.97e-05,24360,80,,,
seed-8675309__h-4__c-32__raw,8675309,4,32,,baseline,strict_online,,raw,test,ok,,,364,1,3,4,32.0,32.0,256.0,1.0,1.0,0.02790261042712429,0.04025233615088091,1.0,,,,,0.0628859,0.0002521,0.0002521,0.0002521,3.03e-05,3.03e-05,3.03e-05,24360,80,,,
seed-8675309__h-4__c-32__first_difference,8675309,4,32,,baseline,strict_online,,first_difference,validation,ok,,,357,1,3,4,31.0,31.0,248.0,1.032258064516129,1.032258064516129,0.033144845604242135,0.05126895368689104,1.4321581574524607,,,,,0.0690657,0.0002349,0.0002349,0.0002349,2.95e-05,2.95e-05,2.95e-05,24360,80,,,
seed-8675309__h-4__c-32__first_difference,8675309,4,32,,baseline,strict_online,,first_difference,test,ok,,,364,1,3,4,31.0,31.0,248.0,1.032258064516129,1.032258064516129,0.03630952141980095,0.05669066289899796,1.4083819305915566,,,,,0.0690657,0.0002349,0.0002349,0.0002349,3.12e-05,3.12e-05,3.12e-05,24360,80,,,
seed-8675309__h-4__c-32__absolute_geometry,8675309,4,32,0.1,candidate,strict_online,,absolute_geometry,validation,ok,,,357,4,12,13,1.2128851540616246,4.851540616246498,38.812324929971986,26.38337182448037,6.595842956120093,0.023485170914765183,0.035260468455931705,0.984973632252412,,,,,0.8180569,0.0002896,0.0002896,0.0002896,3.61e-05,3.61e-05,3.61e-05,97440,296,,,
seed-8675309__h-4__c-32__absolute_geometry,8675309,4,32,0.1,candidate,strict_online,,absolute_geometry,test,ok,,,364,4,12,13,1.228021978021978,4.912087912087912,39.2967032967033,26.058165548098433,6.514541387024608,0.022340343124474776,0.033618064044074934,0.8351829299562086,,,,,0.8180569,0.0002896,0.0002896,0.0002896,3.71e-05,3.71e-05,3.71e-05,97440,296,,,
seed-8675309__h-4__c-32__local_geometry,8675309,4,32,,primary_control,strict_online,1,local_geometry,validation,ok,,,357,4,12,13,31.0,124.0,992.0,1.032258064516129,0.25806451612903225,0.03307729799176381,0.050926073138540084,1.4225800572760539,,,,,0.1199315,0.0003433,0.0003433,0.0003433,5.65e-05,5.65e-05,5.65e-05,97440,296,0.6923853790966481,True,True
seed-8675309__h-4__c-32__local_geometry,8675309,4,32,,primary_control,strict_online,1,local_geometry,test,ok,,,364,4,12,13,31.0,124.0,992.0,1.032258064516129,0.25806451612903225,0.03624915409974448,0.05667818491680773,1.408071936604041,,,,,0.1199315,0.0003433,0.0003433,0.0003433,4.16e-05,4.16e-05,4.16e-05,97440,296,0.5931393902860429,True,True
seed-8675309__h-4__c-32__moving_average_geometry,8675309,4,32,,causal_control,strict_online,8,moving_average_geometry,validation,ok,,,357,4,12,13,31.0,124.0,992.0,1.032258064516129,0.25806451612903225,0.02356457399540903,0.03294807454561572,0.9203787153729359,,,,,0.1574452,0.0004164,0.0004164,0.0004164,3.64e-05,3.64e-05,3.64e-05,97440,296,1.0701829755518653,False,False
seed-8675309__h-4__c-32__moving_average_geometry,8675309,4,32,,causal_control,strict_online,8,moving_average_geometry,test,ok,,,364,4,12,13,31.0,124.0,992.0,1.032258064516129,0.25806451612903225,0.02344695689909333,0.033519396196798945,0.8327316971406487,,,,,0.1574452,0.0004164,0.0004164,0.0004164,3.62e-05,3.62e-05,3.62e-05,97440,296,1.0029436045535156,False,True
seed-8675309__h-4__c-32__ewma_geometry,8675309,4,32,,causal_control,strict_online,0.2,ewma_geometry,validation,ok,,,357,4,12,13,31.0,124.0,992.0,1.032258064516129,0.25806451612903225,0.026428153116430434,0.039123937807851276,1.0928966295152553,,,,,0.1381527,0.0002954,0.0002954,0.0002954,5.09e-05,5.09e-05,5.09e-05,97440,296,0.9012504985849287,True,True
seed-8675309__h-4__c-32__ewma_geometry,8675309,4,32,,causal_control,strict_online,0.2,ewma_geometry,test,ok,,,364,4,12,13,31.0,124.0,992.0,1.032258064516129,0.25806451612903225,0.026777482770455722,0.04017508687909358,0.9980808748218297,,,,,0.1381527,0.0002954,0.0002954,0.0002954,4.9e-05,4.9e-05,4.9e-05,97440,296,0.8367888324734201,True,True
seed-8675309__h-4__c-32__fixed_geometry,8675309,4,32,,causal_control,forecast_causal_fixed_boundaries,32,fixed_geometry,validation,ok,,,357,4,12,13,1.0,4.0,32.0,32.0,8.0,0.03317901575254603,0.05094100679175701,1.4229972172088623,,,,,0.1431461,0.0004023,0.0004023,0.0004023,3.85e-05,3.85e-05,3.85e-05,97440,296,0.6921824022849379,True,False
seed-8675309__h-4__c-32__fixed_geometry,8675309,4,32,,causal_control,forecast_causal_fixed_boundaries,32,fixed_geometry,test,ok,,,364,4,12,13,1.0,4.0,32.0,32.0,8.0,0.03647064569269352,0.056677433698177446,1.4080532738703435,,,,,0.1431461,0.0004023,0.0004023,0.0004023,4.72e-05,4.72e-05,4.72e-05,97440,296,0.5931472519221698,True,False
seed-8675309__h-4__c-32__abba_geometry,8675309,4,32,,external_control,window_offline,0.3,abba_geometry,validation,ok,,,357,4,12,13,1.0,4.0,32.0,32.0,8.0,0.03317901575254603,0.05094100679175701,1.4229972172088623,,,,,0.149606,0.0003023,0.0003023,0.0003023,3.67e-05,3.67e-05,3.67e-05,97440,296,0.6921824022849379,True,False
seed-8675309__h-4__c-32__abba_geometry,8675309,4,32,,external_control,window_offline,0.3,abba_geometry,test,ok,,,364,4,12,13,1.0,4.0,32.0,32.0,8.0,0.03647064569269352,0.056677433698177446,1.4080532738703435,,,,,0.149606,0.0003023,0.0003023,0.0003023,3.75e-05,3.75e-05,3.75e-05,97440,296,0.5931472519221698,True,False
seed-8675309__h-16__c-32__raw,8675309,16,32,,baseline,strict_online,,raw,validation,ok,,,357,1,3,4,32.0,32.0,256.0,1.0,1.0,0.10203193954070024,0.1788801104592664,1.0,,,,,0.0629412,0.0002295,0.0002295,0.0002295,3.74e-05,3.74e-05,3.74e-05,23856,80,,,
seed-8675309__h-16__c-32__raw,8675309,16,32,,baseline,strict_online,,raw,test,ok,,,364,1,3,4,32.0,32.0,256.0,1.0,1.0,0.11654824382041126,0.20459283347257906,1.0,,,,,0.0629412,0.0002295,0.0002295,0.0002295,4.16e-05,4.16e-05,4.16e-05,23856,80,,,
seed-8675309__h-16__c-32__first_difference,8675309,16,32,,baseline,strict_online,,first_difference,validation,ok,,,357,1,3,4,31.0,31.0,248.0,1.032258064516129,1.032258064516129,0.13644952981468828,0.2340959623511985,1.3086751889305521,,,,,0.0698033,0.0002244,0.0002244,0.0002244,2.89e-05,2.89e-05,2.89e-05,23856,80,,,
seed-8675309__h-16__c-32__first_difference,8675309,16,32,,baseline,strict_online,,first_difference,test,ok,,,364,1,3,4,31.0,31.0,248.0,1.032258064516129,1.032258064516129,0.1494576928607826,0.26124689610677265,1.2769112762778505,,,,,0.0698033,0.0002244,0.0002244,0.0002244,3.09e-05,3.09e-05,3.09e-05,23856,80,,,
seed-8675309__h-16__c-32__absolute_geometry,8675309,16,32,0.1,candidate,strict_online,,absolute_geometry,validation,ok,,,357,4,12,13,1.2128851540616246,4.851540616246498,38.812324929971986,26.38337182448037,6.595842956120093,0.08734144389728273,0.1514797028294257,0.8468225027394525,,,,,0.8039972,0.0003668,0.0003668,0.0003668,3.71e-05,3.71e-05,3.71e-05,95424,296,,,
seed-8675309__h-16__c-32__absolute_geometry,8675309,16,32,0.1,candidate,strict_online,,absolute_geometry,test,ok,,,364,4,12,13,1.228021978021978,4.912087912087912,39.2967032967033,26.058165548098433,6.514541387024608,0.08089696727863263,0.14562645260098758,0.7117866746808873,,,,,0.8039972,0.0003668,0.0003668,0.0003668,3.84e-05,3.84e-05,3.84e-05,95424,296,,,
seed-8675309__h-16__c-32__local_geometry,8675309,16,32,,primary_control,strict_online,1,local_geometry,validation,ok,,,357,4,12,13,31.0,124.0,992.0,1.032258064516129,0.25806451612903225,0.13703068549651956,0.23293493447016433,1.3021846524586476,,,,,0.1099382,0.0002901,0.0002901,0.0002901,3.51e-05,3.51e-05,3.51e-05,95424,296,0.6503090795461086,True,True
seed-8675309__h-16__c-32__local_geometry,8675309,16,32,,primary_control,strict_online,1,local_geometry,test,ok,,,364,4,12,13,31.0,124.0,992.0,1.032258064516129,0.25806451612903225,0.15047506321846085,0.2633897738963702,1.2873851416289783,,,,,0.1099382,0.0002901,0.0002901,0.0002901,3.63e-05,3.63e-05,3.63e-05,95424,296,0.5528933429977574,True,True
seed-8675309__h-16__c-32__moving_average_geometry,8675309,16,32,,causal_control,strict_online,8,moving_average_geometry,validation,ok,,,357,4,12,13,31.0,124.0,992.0,1.032258064516129,0.25806451612903225,0.08333350478337716,0.12990221410774616,0.7261970812418901,,,,,0.1540603,0.0002993,0.0002993,0.0002993,3.6e-05,3.6e-05,3.6e-05,95424,296,1.1661056269894083,False,False
seed-8675309__h-16__c-32__moving_average_geometry,8675309,16,32,,causal_control,strict_online,8,moving_average_geometry,test,ok,,,364,4,12,13,31.0,124.0,992.0,1.032258064516129,0.25806451612903225,0.08624161602354258,0.13490274228878965,0.6593717873645376,,,,,0.1540603,0.0002993,0.0002993,0.0002993,6.81e-05,6.81e-05,6.81e-05,95424,296,1.0794921595384728,False,False
seed-8675309__h-16__c-32__ewma_geometry,8675309,16,32,,causal_control,strict_online,0.2,ewma_geometry,validation,ok,,,357,4,12,13,31.0,124.0,992.0,1.032258064516129,0.25806451612903225,0.09520982049104666,0.155119727022601,0.8671714626312464,,,,,0.135167,0.0002845,0.0002845,0.0002845,3.46e-05,3.46e-05,3.46e-05,95424,296,0.9765340987697525,True,True
seed-8675309__h-16__c-32__ewma_geometry,8675309,16,32,,causal_control,strict_online,0.2,ewma_geometry,test,ok,,,364,4,12,13,31.0,124.0,992.0,1.032258064516129,0.25806451612903225,0.09581705724070556,0.15723919283148338,0.7685469239691509,,,,,0.135167,0.0002845,0.0002845,0.0002845,3.74e-05,3.74e-05,3.74e-05,95424,296,0.9261460198225424,True,True
seed-8675309__h-16__c-32__fixed_geometry,8675309,16,32,,causal_control,forecast_causal_fixed_boundaries,32,fixed_geometry,validation,ok,,,357,4,12,13,1.0,4.0,32.0,32.0,8.0,0.13567678024433777,0.2415872449612145,1.3505539790921999,,,,,0.1321482,0.0002838,0.0002838,0.0002838,3.47e-05,3.47e-05,3.47e-05,95424,296,0.6270186277994308,True,False
seed-8675309__h-16__c-32__fixed_geometry,8675309,16,32,,causal_control,forecast_causal_fixed_boundaries,32,fixed_geometry,test,ok,,,364,4,12,13,1.0,4.0,32.0,32.0,8.0,0.14993961424392743,0.2724603706409332,1.3317200119692865,,,,,0.1321482,0.0002838,0.0002838,0.0002838,3.67e-05,3.67e-05,3.67e-05,95424,296,0.5344867301560858,True,False
seed-8675309__h-16__c-32__abba_geometry,8675309,16,32,,external_control,window_offline,0.3,abba_geometry,validation,ok,,,357,4,12,13,1.0,4.0,32.0,32.0,8.0,0.13567678024433777,0.2415872449612145,1.3505539790921999,,,,,0.1408551,0.0002901,0.0002901,0.0002901,3.58e-05,3.58e-05,3.58e-05,95424,296,0.6270186277994308,True,False
seed-8675309__h-16__c-32__abba_geometry,8675309,16,32,,external_control,window_offline,0.3,abba_geometry,test,ok,,,364,4,12,13,1.0,4.0,32.0,32.0,8.0,0.14993961424392743,0.2724603706409332,1.3317200119692865,,,,,0.1408551,0.0002901,0.0002901,0.0002901,3.67e-05,3.67e-05,3.67e-05,95424,296,0.5344867301560858,True,False
seed-8675309__h-1__c-64__raw,8675309,1,64,,baseline,strict_online,,raw,validation,ok,,,357,1,3,4,64.0,64.0,512.0,1.0,1.0,0.015017741359511803,0.019436235588762535,1.0,,,,,0.0614972,0.0002214,0.0002214,0.0002214,2.95e-05,2.95e-05,2.95e-05,23184,80,,,
seed-8675309__h-1__c-64__raw,8675309,1,64,,baseline,strict_online,,raw,test,ok,,,357,1,3,4,64.0,64.0,512.0,1.0,1.0,0.01634866081532492,0.02124681592187863,1.0,,,,,0.0614972,0.0002214,0.0002214,0.0002214,3.02e-05,3.02e-05,3.02e-05,23184,80,,,
seed-8675309__h-1__c-64__first_difference,8675309,1,64,,baseline,strict_online,,first_difference,validation,ok,,,357,1,3,4,63.0,63.0,504.0,1.0158730158730158,1.0158730158730158,0.018687032788719547,0.026343107103082537,1.3553605574895045,,,,,0.0676337,0.0002249,0.0002249,0.0002249,2.91e-05,2.91e-05,2.91e-05,23184,80,,,
seed-8675309__h-1__c-64__first_difference,8675309,1,64,,baseline,strict_online,,first_difference,test,ok,,,357,1,3,4,63.0,63.0,504.0,1.0158730158730158,1.0158730158730158,0.019931689006945846,0.028210169399834364,1.327736330166315,,,,,0.0676337,0.0002249,0.0002249,0.0002249,2.93e-05,2.93e-05,2.93e-05,23184,80,,,
seed-8675309__h-1__c-64__absolute_geometry,8675309,1,64,0.1,candidate,strict_online,,absolute_geometry,validation,ok,,,357,4,12,13,1.680672268907563,6.722689075630252,53.78151260504202,38.08,9.52,0.01378918069251617,0.017372121250804104,0.8938007142107373,,,,,1.4084694,0.000278,0.000278,0.000278,3.49e-05,3.49e-05,3.49e-05,92736,296,,,
seed-8675309__h-1__c-64__absolute_geometry,8675309,1,64,0.1,candidate,strict_online,,absolute_geometry,test,ok,,,357,4,12,13,1.69187675070028,6.76750700280112,54.14005602240896,37.82781456953642,9.456953642384105,0.013722953503288905,0.017348312994784384,0.8165135453035194,,,,,1.4084694,0.000278,0.000278,0.000278,3.7e-05,3.7e-05,3.7e-05,92736,296,,,
seed-8675309__h-1__c-64__local_geometry,8675309,1,64,,primary_control,strict_online,1,local_geometry,validation,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.01874201083180564,0.02615501472154769,1.3456831495019415,,,,,0.1109284,0.0002904,0.0002904,0.0002904,3.56e-05,3.56e-05,3.56e-05,92736,296,0.6641984887315763,True,True
seed-8675309__h-1__c-64__local_geometry,8675309,1,64,,primary_control,strict_online,1,local_geometry,test,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.020125011966063984,0.028530359872761202,1.3428063752076111,,,,,0.1109284,0.0002904,0.0002904,0.0002904,3.55e-05,3.55e-05,3.55e-05,92736,296,0.6080649901422149,True,True
seed-8675309__h-1__c-64__moving_average_geometry,8675309,1,64,,causal_control,strict_online,4,moving_average_geometry,validation,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.01697596504094336,0.023367865232855518,1.202283493948084,,,,,0.1755751,0.000291,0.000291,0.000291,3.7e-05,3.7e-05,3.7e-05,92736,296,0.7434192673440567,True,True
seed-8675309__h-1__c-64__moving_average_geometry,8675309,1,64,,causal_control,strict_online,4,moving_average_geometry,test,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.017085931401344144,0.0234268603289935,1.1026056993730526,,,,,0.1755751,0.000291,0.000291,0.000291,4.63e-05,4.63e-05,4.63e-05,92736,296,0.7405308586449292,True,True
