condition_id,seed,horizon,context_length,tolerance,role,causal_scope,selected_parameter,representation,split,signal,n_examples,mae,rmse,candidate_rmse_ratio_vs_control
seed-8675309__h-4__c-128__moving_average_geometry,8675309,4,128,,causal_control,strict_online,8,moving_average_geometry,test,sine,52,0.016957905933418532,0.020866783779937868,0.9100413287959938
seed-8675309__h-4__c-128__moving_average_geometry,8675309,4,128,,causal_control,strict_online,8,moving_average_geometry,test,chirp,52,0.03975585664478103,0.04859153803487674,1.0863057967705347
seed-8675309__h-4__c-128__moving_average_geometry,8675309,4,128,,causal_control,strict_online,8,moving_average_geometry,test,ramp,52,0.0154706877257226,0.01925473501625401,0.8004849845728791
seed-8675309__h-4__c-128__moving_average_geometry,8675309,4,128,,causal_control,strict_online,8,moving_average_geometry,test,piecewise_linear,52,0.01417381962062023,0.01762811594385949,0.8000548851442858
seed-8675309__h-4__c-128__moving_average_geometry,8675309,4,128,,causal_control,strict_online,8,moving_average_geometry,test,first_order_response,52,0.016406313226849854,0.021733999236425022,0.8272381988832342
seed-8675309__h-4__c-128__moving_average_geometry,8675309,4,128,,causal_control,strict_online,8,moving_average_geometry,test,second_order_response,52,0.016241938743741975,0.019856214492912146,0.8029313708395017
seed-8675309__h-4__c-128__moving_average_geometry,8675309,4,128,,causal_control,strict_online,8,moving_average_geometry,test,regime_change,52,0.03707253189607786,0.047535151724957404,1.2635514749600594
seed-8675309__h-4__c-128__ewma_geometry,8675309,4,128,,causal_control,strict_online,0.2,ewma_geometry,validation,sine,51,0.019515745855718577,0.02435815276608889,1.252333990081325
seed-8675309__h-4__c-128__ewma_geometry,8675309,4,128,,causal_control,strict_online,0.2,ewma_geometry,validation,chirp,51,0.02535268271254262,0.030322021983630227,1.079049416832556
seed-8675309__h-4__c-128__ewma_geometry,8675309,4,128,,causal_control,strict_online,0.2,ewma_geometry,validation,ramp,51,0.017183137637922695,0.020153683325665972,0.7060979273987484
seed-8675309__h-4__c-128__ewma_geometry,8675309,4,128,,causal_control,strict_online,0.2,ewma_geometry,validation,piecewise_linear,51,0.01515113704739072,0.01919627788914486,0.8205498044239302
seed-8675309__h-4__c-128__ewma_geometry,8675309,4,128,,causal_control,strict_online,0.2,ewma_geometry,validation,first_order_response,51,0.02007728178113076,0.02446868691685154,0.7191125510678718
seed-8675309__h-4__c-128__ewma_geometry,8675309,4,128,,causal_control,strict_online,0.2,ewma_geometry,validation,second_order_response,51,0.016710368598463983,0.020845768627911446,0.8569894844523356
seed-8675309__h-4__c-128__ewma_geometry,8675309,4,128,,causal_control,strict_online,0.2,ewma_geometry,validation,regime_change,51,0.047672480467237356,0.0580046234542319,1.0636163485155297
seed-8675309__h-4__c-128__ewma_geometry,8675309,4,128,,causal_control,strict_online,0.2,ewma_geometry,test,sine,52,0.018932169122362744,0.02343037827603375,0.8104707237363423
seed-8675309__h-4__c-128__ewma_geometry,8675309,4,128,,causal_control,strict_online,0.2,ewma_geometry,test,chirp,52,0.04105854517004413,0.04922953461862972,1.072227674915034
seed-8675309__h-4__c-128__ewma_geometry,8675309,4,128,,causal_control,strict_online,0.2,ewma_geometry,test,ramp,52,0.01715987724122748,0.02119737994612946,0.7271241210758846
seed-8675309__h-4__c-128__ewma_geometry,8675309,4,128,,causal_control,strict_online,0.2,ewma_geometry,test,piecewise_linear,52,0.015607155535631254,0.019423677160394198,0.7260963081456215
seed-8675309__h-4__c-128__ewma_geometry,8675309,4,128,,causal_control,strict_online,0.2,ewma_geometry,test,first_order_response,52,0.019749089156880305,0.025402416588408885,0.7077749599254161
seed-8675309__h-4__c-128__ewma_geometry,8675309,4,128,,causal_control,strict_online,0.2,ewma_geometry,test,second_order_response,52,0.017637565981940436,0.02145003964524211,0.743270305610532
seed-8675309__h-4__c-128__ewma_geometry,8675309,4,128,,causal_control,strict_online,0.2,ewma_geometry,test,regime_change,52,0.04200457681007953,0.0515392062595116,1.1653868080949628
seed-8675309__h-4__c-128__fixed_geometry,8675309,4,128,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,validation,sine,51,0.017728767035426515,0.023089904269216695,1.3211203601755515
seed-8675309__h-4__c-128__fixed_geometry,8675309,4,128,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,validation,chirp,51,0.023124491262308037,0.02768573687148583,1.1817984217107163
seed-8675309__h-4__c-128__fixed_geometry,8675309,4,128,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,validation,ramp,51,0.014511866943503371,0.0177927532748928,0.7997904431004479
seed-8675309__h-4__c-128__fixed_geometry,8675309,4,128,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,validation,piecewise_linear,51,0.014591394350117507,0.018690215849178883,0.8427672636160187
seed-8675309__h-4__c-128__fixed_geometry,8675309,4,128,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,validation,first_order_response,51,0.018305941631665466,0.02332901252167792,0.7542428061928361
seed-8675309__h-4__c-128__fixed_geometry,8675309,4,128,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,validation,second_order_response,51,0.015432213540760083,0.01979790441613326,0.9023482553481106
seed-8675309__h-4__c-128__fixed_geometry,8675309,4,128,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,validation,regime_change,51,0.040755898984509764,0.04609863822146997,1.338318617981967
seed-8675309__h-4__c-128__fixed_geometry,8675309,4,128,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,test,sine,52,0.01786160520318545,0.021912841646631116,0.8665984971288658
seed-8675309__h-4__c-128__fixed_geometry,8675309,4,128,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,test,chirp,52,0.03252571312388271,0.039156593632567925,1.3480557051668338
seed-8675309__h-4__c-128__fixed_geometry,8675309,4,128,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,test,ramp,52,0.016198098485362186,0.020056202582941135,0.7684967380390667
seed-8675309__h-4__c-128__fixed_geometry,8675309,4,128,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,test,piecewise_linear,52,0.014824221623172039,0.018396289820598474,0.7666469931878818
seed-8675309__h-4__c-128__fixed_geometry,8675309,4,128,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,test,first_order_response,52,0.018322906311153766,0.022632281730502128,0.7944048504238432
seed-8675309__h-4__c-128__fixed_geometry,8675309,4,128,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,test,second_order_response,52,0.0164876794015047,0.020185360279382343,0.789838640569708
seed-8675309__h-4__c-128__fixed_geometry,8675309,4,128,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,test,regime_change,52,0.036833616898433515,0.04352464142677537,1.3799794577416251
seed-8675309__h-4__c-128__abba_geometry,8675309,4,128,,external_control,window_offline,0.1,abba_geometry,validation,sine,51,0.02264145698005791,0.029169676284696185,1.0457621245721782
seed-8675309__h-4__c-128__abba_geometry,8675309,4,128,,external_control,window_offline,0.1,abba_geometry,validation,chirp,51,0.050720239886796685,0.07609703302759863,0.42996367712199407
seed-8675309__h-4__c-128__abba_geometry,8675309,4,128,,external_control,window_offline,0.1,abba_geometry,validation,ramp,51,0.011910336291674614,0.014775160385512482,0.9631349951136161
seed-8675309__h-4__c-128__abba_geometry,8675309,4,128,,external_control,window_offline,0.1,abba_geometry,validation,piecewise_linear,51,0.01398834284399547,0.01826579099584465,0.8623498468360115
seed-8675309__h-4__c-128__abba_geometry,8675309,4,128,,external_control,window_offline,0.1,abba_geometry,validation,first_order_response,51,0.014529848688796913,0.017600192883633348,0.9997469906378514
seed-8675309__h-4__c-128__abba_geometry,8675309,4,128,,external_control,window_offline,0.1,abba_geometry,validation,second_order_response,51,0.013558607376823727,0.017062430175174233,1.0470140727924813
seed-8675309__h-4__c-128__abba_geometry,8675309,4,128,,external_control,window_offline,0.1,abba_geometry,validation,regime_change,51,0.08796697509765242,0.11480947092553088,0.5373656484788222
seed-8675309__h-4__c-128__abba_geometry,8675309,4,128,,external_control,window_offline,0.1,abba_geometry,test,sine,52,0.019662414237361356,0.026163376948088672,0.7258098095085774
seed-8675309__h-4__c-128__abba_geometry,8675309,4,128,,external_control,window_offline,0.1,abba_geometry,test,chirp,52,0.07786784500938876,0.1029415939123479,0.5127691095032763
seed-8675309__h-4__c-128__abba_geometry,8675309,4,128,,external_control,window_offline,0.1,abba_geometry,test,ramp,52,0.012844972177142836,0.015863163206439254,0.9716300627975883
seed-8675309__h-4__c-128__abba_geometry,8675309,4,128,,external_control,window_offline,0.1,abba_geometry,test,piecewise_linear,52,0.012066235480486031,0.014302245508252058,0.9861011173830916
seed-8675309__h-4__c-128__abba_geometry,8675309,4,128,,external_control,window_offline,0.1,abba_geometry,test,first_order_response,52,0.014235944697392108,0.018029878754354908,0.9971888678689621
seed-8675309__h-4__c-128__abba_geometry,8675309,4,128,,external_control,window_offline,0.1,abba_geometry,test,second_order_response,52,0.012287273939922695,0.015349086275658716,1.0387053167953424
seed-8675309__h-4__c-128__abba_geometry,8675309,4,128,,external_control,window_offline,0.1,abba_geometry,test,regime_change,52,0.07716359445565815,0.09845465310858517,0.6100586328639727
seed-8675309__h-16__c-128__raw,8675309,16,128,,baseline,strict_online,,raw,validation,sine,51,0.06860131747708444,0.07677139004947652,
seed-8675309__h-16__c-128__raw,8675309,16,128,,baseline,strict_online,,raw,validation,chirp,51,0.38326768726659965,0.4358555162709541,
seed-8675309__h-16__c-128__raw,8675309,16,128,,baseline,strict_online,,raw,validation,ramp,51,0.013021822673510238,0.017336290048198127,
seed-8675309__h-16__c-128__raw,8675309,16,128,,baseline,strict_online,,raw,validation,piecewise_linear,51,0.03079045011450605,0.04168314194559633,
seed-8675309__h-16__c-128__raw,8675309,16,128,,baseline,strict_online,,raw,validation,first_order_response,51,0.04719137393452646,0.050629154487652935,
seed-8675309__h-16__c-128__raw,8675309,16,128,,baseline,strict_online,,raw,validation,second_order_response,51,0.07942262864314358,0.08203066506402225,
seed-8675309__h-16__c-128__raw,8675309,16,128,,baseline,strict_online,,raw,validation,regime_change,51,0.568685233176969,0.6473376947904723,
seed-8675309__h-16__c-128__raw,8675309,16,128,,baseline,strict_online,,raw,test,sine,52,0.09919564208690772,0.10848422425570405,
seed-8675309__h-16__c-128__raw,8675309,16,128,,baseline,strict_online,,raw,test,chirp,52,0.469135144863194,0.5333305204254594,
seed-8675309__h-16__c-128__raw,8675309,16,128,,baseline,strict_online,,raw,test,ramp,52,0.037154981846915236,0.041665711645947116,
seed-8675309__h-16__c-128__raw,8675309,16,128,,baseline,strict_online,,raw,test,piecewise_linear,52,0.02293026846035067,0.027471602655263862,
seed-8675309__h-16__c-128__raw,8675309,16,128,,baseline,strict_online,,raw,test,first_order_response,52,0.0492500712558241,0.051839638820628316,
seed-8675309__h-16__c-128__raw,8675309,16,128,,baseline,strict_online,,raw,test,second_order_response,52,0.05805863480110725,0.06075007914670241,
seed-8675309__h-16__c-128__raw,8675309,16,128,,baseline,strict_online,,raw,test,regime_change,52,0.5225312494066039,0.5935219314456479,
seed-8675309__h-16__c-128__first_difference,8675309,16,128,,baseline,strict_online,,first_difference,validation,sine,51,0.15566758568444958,0.17731665321124426,
seed-8675309__h-16__c-128__first_difference,8675309,16,128,,baseline,strict_online,,first_difference,validation,chirp,51,0.30937492355352114,0.3502730304269445,
seed-8675309__h-16__c-128__first_difference,8675309,16,128,,baseline,strict_online,,first_difference,validation,ramp,51,0.057156093870806744,0.0716498580126458,
seed-8675309__h-16__c-128__first_difference,8675309,16,128,,baseline,strict_online,,first_difference,validation,piecewise_linear,51,0.06539250978085095,0.08465639644890346,
seed-8675309__h-16__c-128__first_difference,8675309,16,128,,baseline,strict_online,,first_difference,validation,first_order_response,51,0.06301426678755433,0.0813552050456926,
seed-8675309__h-16__c-128__first_difference,8675309,16,128,,baseline,strict_online,,first_difference,validation,second_order_response,51,0.06336615290137974,0.07721766185511277,
seed-8675309__h-16__c-128__first_difference,8675309,16,128,,baseline,strict_online,,first_difference,validation,regime_change,51,0.42575488310822956,0.49286440305975754,
seed-8675309__h-16__c-128__first_difference,8675309,16,128,,baseline,strict_online,,first_difference,test,sine,52,0.1607159515333869,0.18161368635231873,
seed-8675309__h-16__c-128__first_difference,8675309,16,128,,baseline,strict_online,,first_difference,test,chirp,52,0.3467755961655277,0.39838004390881754,
seed-8675309__h-16__c-128__first_difference,8675309,16,128,,baseline,strict_online,,first_difference,test,ramp,52,0.05824253453512567,0.07592827702779269,
seed-8675309__h-16__c-128__first_difference,8675309,16,128,,baseline,strict_online,,first_difference,test,piecewise_linear,52,0.060068799285025516,0.07047720684435455,
seed-8675309__h-16__c-128__first_difference,8675309,16,128,,baseline,strict_online,,first_difference,test,first_order_response,52,0.06293783987404356,0.07701553198961526,
seed-8675309__h-16__c-128__first_difference,8675309,16,128,,baseline,strict_online,,first_difference,test,second_order_response,52,0.05664552551405249,0.07075633160586929,
seed-8675309__h-16__c-128__first_difference,8675309,16,128,,baseline,strict_online,,first_difference,test,regime_change,52,0.3841579234632144,0.44201828478025706,
seed-8675309__h-16__c-128__absolute_geometry,8675309,16,128,0.1,candidate,strict_online,,absolute_geometry,validation,sine,51,0.046225253903272034,0.09181420151180016,
seed-8675309__h-16__c-128__absolute_geometry,8675309,16,128,0.1,candidate,strict_online,,absolute_geometry,validation,chirp,51,0.14368209527366546,0.17548836897522524,
seed-8675309__h-16__c-128__absolute_geometry,8675309,16,128,0.1,candidate,strict_online,,absolute_geometry,validation,ramp,51,0.011393870031101093,0.014854556902024469,
seed-8675309__h-16__c-128__absolute_geometry,8675309,16,128,0.1,candidate,strict_online,,absolute_geometry,validation,piecewise_linear,51,0.032283719610928206,0.0417895491428805,
seed-8675309__h-16__c-128__absolute_geometry,8675309,16,128,0.1,candidate,strict_online,,absolute_geometry,validation,first_order_response,51,0.014996654596953159,0.018303519270300123,
seed-8675309__h-16__c-128__absolute_geometry,8675309,16,128,0.1,candidate,strict_online,,absolute_geometry,validation,second_order_response,51,0.032635072050592136,0.040369737137122524,
seed-8675309__h-16__c-128__absolute_geometry,8675309,16,128,0.1,candidate,strict_online,,absolute_geometry,validation,regime_change,51,0.318645785102182,0.3902104177665851,
seed-8675309__h-16__c-128__absolute_geometry,8675309,16,128,0.1,candidate,strict_online,,absolute_geometry,test,sine,52,0.03965438398326995,0.045324388578730425,
