condition_id,seed,horizon,context_length,tolerance,representation,split,signal,n_examples,mae,rmse
seed-31415__h-1__c-128__tol-na__first_difference,31415,1,128,,first_difference,test,ramp,51,0.009514982699484194,0.01137165946999625
seed-31415__h-1__c-128__tol-na__first_difference,31415,1,128,,first_difference,test,piecewise_linear,51,0.010710258773888445,0.013200190639552033
seed-31415__h-1__c-128__tol-na__first_difference,31415,1,128,,first_difference,test,first_order_response,51,0.010226610820123737,0.013392911622693847
seed-31415__h-1__c-128__tol-na__first_difference,31415,1,128,,first_difference,test,second_order_response,51,0.010376583762886193,0.012192367993911579
seed-31415__h-1__c-128__tol-na__first_difference,31415,1,128,,first_difference,test,regime_change,51,0.036915451389634646,0.041075283070658004
seed-31415__h-1__c-128__tol-0p01__vectorchain,31415,1,128,0.01,vectorchain,validation,sine,51,0.01172828644811985,0.015016147081824038
seed-31415__h-1__c-128__tol-0p01__vectorchain,31415,1,128,0.01,vectorchain,validation,chirp,51,0.0219655523153091,0.025786257269252037
seed-31415__h-1__c-128__tol-0p01__vectorchain,31415,1,128,0.01,vectorchain,validation,ramp,51,0.011243870660279645,0.014641775285546017
seed-31415__h-1__c-128__tol-0p01__vectorchain,31415,1,128,0.01,vectorchain,validation,piecewise_linear,51,0.012474813370603247,0.015161589058317437
seed-31415__h-1__c-128__tol-0p01__vectorchain,31415,1,128,0.01,vectorchain,validation,first_order_response,51,0.012289907883180613,0.015024742459221066
seed-31415__h-1__c-128__tol-0p01__vectorchain,31415,1,128,0.01,vectorchain,validation,second_order_response,51,0.011277295703019862,0.014039046574405098
seed-31415__h-1__c-128__tol-0p01__vectorchain,31415,1,128,0.01,vectorchain,validation,regime_change,51,0.0310471395552341,0.03766000927608073
seed-31415__h-1__c-128__tol-0p01__vectorchain,31415,1,128,0.01,vectorchain,test,sine,51,0.013714840236387449,0.015921353206772338
seed-31415__h-1__c-128__tol-0p01__vectorchain,31415,1,128,0.01,vectorchain,test,chirp,51,0.023363906411682192,0.02724912153335515
seed-31415__h-1__c-128__tol-0p01__vectorchain,31415,1,128,0.01,vectorchain,test,ramp,51,0.010464688826025411,0.01232035683915179
seed-31415__h-1__c-128__tol-0p01__vectorchain,31415,1,128,0.01,vectorchain,test,piecewise_linear,51,0.009389863682869147,0.011726023554474878
seed-31415__h-1__c-128__tol-0p01__vectorchain,31415,1,128,0.01,vectorchain,test,first_order_response,51,0.009952008983849847,0.013198433724910922
seed-31415__h-1__c-128__tol-0p01__vectorchain,31415,1,128,0.01,vectorchain,test,second_order_response,51,0.01060100495038109,0.012925255015613578
seed-31415__h-1__c-128__tol-0p01__vectorchain,31415,1,128,0.01,vectorchain,test,regime_change,51,0.03180736683057699,0.04056898398198106
seed-31415__h-1__c-128__tol-0p03__vectorchain,31415,1,128,0.03,vectorchain,validation,sine,51,0.011618680786182601,0.013672700056852238
seed-31415__h-1__c-128__tol-0p03__vectorchain,31415,1,128,0.03,vectorchain,validation,chirp,51,0.01725214126118758,0.020459129584604135
seed-31415__h-1__c-128__tol-0p03__vectorchain,31415,1,128,0.03,vectorchain,validation,ramp,51,0.01263269237041638,0.015251453768766906
seed-31415__h-1__c-128__tol-0p03__vectorchain,31415,1,128,0.03,vectorchain,validation,piecewise_linear,51,0.012581389843377795,0.01592997599471355
seed-31415__h-1__c-128__tol-0p03__vectorchain,31415,1,128,0.03,vectorchain,validation,first_order_response,51,0.0132263571817365,0.016127761679412118
seed-31415__h-1__c-128__tol-0p03__vectorchain,31415,1,128,0.03,vectorchain,validation,second_order_response,51,0.011150649110940165,0.014328773288438337
seed-31415__h-1__c-128__tol-0p03__vectorchain,31415,1,128,0.03,vectorchain,validation,regime_change,51,0.024543619998585904,0.029778421349470785
seed-31415__h-1__c-128__tol-0p03__vectorchain,31415,1,128,0.03,vectorchain,test,sine,51,0.013335389164655136,0.016371813138554684
seed-31415__h-1__c-128__tol-0p03__vectorchain,31415,1,128,0.03,vectorchain,test,chirp,51,0.01862545101149803,0.022666759269383406
seed-31415__h-1__c-128__tol-0p03__vectorchain,31415,1,128,0.03,vectorchain,test,ramp,51,0.010886431724742362,0.01323607079297979
seed-31415__h-1__c-128__tol-0p03__vectorchain,31415,1,128,0.03,vectorchain,test,piecewise_linear,51,0.011703460857353607,0.014146108541363122
seed-31415__h-1__c-128__tol-0p03__vectorchain,31415,1,128,0.03,vectorchain,test,first_order_response,51,0.010870501716745822,0.014213915633775541
seed-31415__h-1__c-128__tol-0p03__vectorchain,31415,1,128,0.03,vectorchain,test,second_order_response,51,0.01089568094804573,0.012859360670704086
seed-31415__h-1__c-128__tol-0p03__vectorchain,31415,1,128,0.03,vectorchain,test,regime_change,51,0.023925636064472428,0.02757496017136242
seed-31415__h-1__c-128__tol-0p1__vectorchain,31415,1,128,0.1,vectorchain,validation,sine,51,0.012518514256237682,0.014564910820546678
seed-31415__h-1__c-128__tol-0p1__vectorchain,31415,1,128,0.1,vectorchain,validation,chirp,51,0.010873538782787653,0.014187687415452592
seed-31415__h-1__c-128__tol-0p1__vectorchain,31415,1,128,0.1,vectorchain,validation,ramp,51,0.011111017681973246,0.01392826485202761
seed-31415__h-1__c-128__tol-0p1__vectorchain,31415,1,128,0.1,vectorchain,validation,piecewise_linear,51,0.0119887249725093,0.015902640033102634
seed-31415__h-1__c-128__tol-0p1__vectorchain,31415,1,128,0.1,vectorchain,validation,first_order_response,51,0.012857811049955334,0.015553360171533623
seed-31415__h-1__c-128__tol-0p1__vectorchain,31415,1,128,0.1,vectorchain,validation,second_order_response,51,0.010950426131759953,0.013926096016499799
seed-31415__h-1__c-128__tol-0p1__vectorchain,31415,1,128,0.1,vectorchain,validation,regime_change,51,0.017291715290710986,0.021548952895524717
seed-31415__h-1__c-128__tol-0p1__vectorchain,31415,1,128,0.1,vectorchain,test,sine,51,0.011907499465953198,0.014326720659384439
seed-31415__h-1__c-128__tol-0p1__vectorchain,31415,1,128,0.1,vectorchain,test,chirp,51,0.01384235045554318,0.0174706450630433
seed-31415__h-1__c-128__tol-0p1__vectorchain,31415,1,128,0.1,vectorchain,test,ramp,51,0.009676106415810634,0.011685212609122017
seed-31415__h-1__c-128__tol-0p1__vectorchain,31415,1,128,0.1,vectorchain,test,piecewise_linear,51,0.010835815297416753,0.013383398605474838
seed-31415__h-1__c-128__tol-0p1__vectorchain,31415,1,128,0.1,vectorchain,test,first_order_response,51,0.01053330148971899,0.013768095413517804
seed-31415__h-1__c-128__tol-0p1__vectorchain,31415,1,128,0.1,vectorchain,test,second_order_response,51,0.010856843676772848,0.012941976042463941
seed-31415__h-1__c-128__tol-0p1__vectorchain,31415,1,128,0.1,vectorchain,test,regime_change,51,0.01919009650992486,0.02256448557058795
seed-31415__h-4__c-128__tol-na__raw,31415,4,128,,raw,validation,sine,51,0.017118946424741523,0.02108183060842244
seed-31415__h-4__c-128__tol-na__raw,31415,4,128,,raw,validation,chirp,51,0.09401808622946364,0.10603054804490651
seed-31415__h-4__c-128__tol-na__raw,31415,4,128,,raw,validation,ramp,51,0.014099594469271406,0.016883106186899376
seed-31415__h-4__c-128__tol-na__raw,31415,4,128,,raw,validation,piecewise_linear,51,0.012047884591225896,0.015366036364324608
seed-31415__h-4__c-128__tol-na__raw,31415,4,128,,raw,validation,first_order_response,51,0.016251121899285355,0.019426833278415753
seed-31415__h-4__c-128__tol-na__raw,31415,4,128,,raw,validation,second_order_response,51,0.01962532334908144,0.022522662048430536
seed-31415__h-4__c-128__tol-na__raw,31415,4,128,,raw,validation,regime_change,51,0.13895660863115186,0.1581625392841831
seed-31415__h-4__c-128__tol-na__raw,31415,4,128,,raw,test,sine,52,0.021416237096030664,0.026524078726197234
seed-31415__h-4__c-128__tol-na__raw,31415,4,128,,raw,test,chirp,52,0.11465766837153611,0.12979107537757725
seed-31415__h-4__c-128__tol-na__raw,31415,4,128,,raw,test,ramp,52,0.011436915661965268,0.014486087902911466
seed-31415__h-4__c-128__tol-na__raw,31415,4,128,,raw,test,piecewise_linear,52,0.013326771059642388,0.016970761858372044
seed-31415__h-4__c-128__tol-na__raw,31415,4,128,,raw,test,first_order_response,52,0.017721583268807423,0.02136007870739623
seed-31415__h-4__c-128__tol-na__raw,31415,4,128,,raw,test,second_order_response,52,0.017863978651958226,0.02174734541616967
seed-31415__h-4__c-128__tol-na__raw,31415,4,128,,raw,test,regime_change,52,0.13460958012576782,0.15193145201495972
seed-31415__h-4__c-128__tol-na__first_difference,31415,4,128,,first_difference,validation,sine,51,0.03903505728376624,0.046396777654468646
seed-31415__h-4__c-128__tol-na__first_difference,31415,4,128,,first_difference,validation,chirp,51,0.08918103437895405,0.09995233245009215
seed-31415__h-4__c-128__tol-na__first_difference,31415,4,128,,first_difference,validation,ramp,51,0.020424896664774827,0.02565124464120336
seed-31415__h-4__c-128__tol-na__first_difference,31415,4,128,,first_difference,validation,piecewise_linear,51,0.018678606281037326,0.022914526682488057
seed-31415__h-4__c-128__tol-na__first_difference,31415,4,128,,first_difference,validation,first_order_response,51,0.021110449935466073,0.02480224352728418
seed-31415__h-4__c-128__tol-na__first_difference,31415,4,128,,first_difference,validation,second_order_response,51,0.018151537875884,0.021640500557981834
seed-31415__h-4__c-128__tol-na__first_difference,31415,4,128,,first_difference,validation,regime_change,51,0.11326444318075272,0.13228207428616595
seed-31415__h-4__c-128__tol-na__first_difference,31415,4,128,,first_difference,test,sine,52,0.04177158761880492,0.050028810882036735
seed-31415__h-4__c-128__tol-na__first_difference,31415,4,128,,first_difference,test,chirp,52,0.0991203306873487,0.11274806607965909
seed-31415__h-4__c-128__tol-na__first_difference,31415,4,128,,first_difference,test,ramp,52,0.014576362085314161,0.01845929546829762
seed-31415__h-4__c-128__tol-na__first_difference,31415,4,128,,first_difference,test,piecewise_linear,52,0.01994544487944702,0.023641863405950793
seed-31415__h-4__c-128__tol-na__first_difference,31415,4,128,,first_difference,test,first_order_response,52,0.02369302949977347,0.02765779786513795
seed-31415__h-4__c-128__tol-na__first_difference,31415,4,128,,first_difference,test,second_order_response,52,0.020656188026240713,0.025216289966922278
seed-31415__h-4__c-128__tol-na__first_difference,31415,4,128,,first_difference,test,regime_change,52,0.10198791772066224,0.11716711722276078
seed-31415__h-4__c-128__tol-0p01__vectorchain,31415,4,128,0.01,vectorchain,validation,sine,51,0.025402178947304545,0.03194134149337437
seed-31415__h-4__c-128__tol-0p01__vectorchain,31415,4,128,0.01,vectorchain,validation,chirp,51,0.05357821799226186,0.06060669224527221
seed-31415__h-4__c-128__tol-0p01__vectorchain,31415,4,128,0.01,vectorchain,validation,ramp,51,0.02285917835540544,0.02736228997222821
seed-31415__h-4__c-128__tol-0p01__vectorchain,31415,4,128,0.01,vectorchain,validation,piecewise_linear,51,0.018660487081902953,0.023653987269490227
seed-31415__h-4__c-128__tol-0p01__vectorchain,31415,4,128,0.01,vectorchain,validation,first_order_response,51,0.02029171394402177,0.025684220553703323
seed-31415__h-4__c-128__tol-0p01__vectorchain,31415,4,128,0.01,vectorchain,validation,second_order_response,51,0.016999378480519137,0.020902833769992323
seed-31415__h-4__c-128__tol-0p01__vectorchain,31415,4,128,0.01,vectorchain,validation,regime_change,51,0.07668282386425276,0.09209969935509246
seed-31415__h-4__c-128__tol-0p01__vectorchain,31415,4,128,0.01,vectorchain,test,sine,52,0.026395223736918508,0.031196802665858184
seed-31415__h-4__c-128__tol-0p01__vectorchain,31415,4,128,0.01,vectorchain,test,chirp,52,0.06265078166285071,0.07192200332017626
seed-31415__h-4__c-128__tol-0p01__vectorchain,31415,4,128,0.01,vectorchain,test,ramp,52,0.013778747783368454,0.018319740550102274
seed-31415__h-4__c-128__tol-0p01__vectorchain,31415,4,128,0.01,vectorchain,test,piecewise_linear,52,0.016371815501051403,0.022671975429230294
seed-31415__h-4__c-128__tol-0p01__vectorchain,31415,4,128,0.01,vectorchain,test,first_order_response,52,0.01866759101661413,0.02317404803219256
seed-31415__h-4__c-128__tol-0p01__vectorchain,31415,4,128,0.01,vectorchain,test,second_order_response,52,0.021053509651111413,0.02627751596813126
seed-31415__h-4__c-128__tol-0p01__vectorchain,31415,4,128,0.01,vectorchain,test,regime_change,52,0.0780451579980972,0.09608896280491458
seed-31415__h-4__c-128__tol-0p03__vectorchain,31415,4,128,0.03,vectorchain,validation,sine,51,0.016361051762602174,0.02045386517920601
seed-31415__h-4__c-128__tol-0p03__vectorchain,31415,4,128,0.03,vectorchain,validation,chirp,51,0.04207501789381745,0.04769002260575529
seed-31415__h-4__c-128__tol-0p03__vectorchain,31415,4,128,0.03,vectorchain,validation,ramp,51,0.021030363284433612,0.026681537790300632
seed-31415__h-4__c-128__tol-0p03__vectorchain,31415,4,128,0.03,vectorchain,validation,piecewise_linear,51,0.016898868577809464,0.02188412100889253
seed-31415__h-4__c-128__tol-0p03__vectorchain,31415,4,128,0.03,vectorchain,validation,first_order_response,51,0.01862760038921119,0.02319713787275374
seed-31415__h-4__c-128__tol-0p03__vectorchain,31415,4,128,0.03,vectorchain,validation,second_order_response,51,0.013635590519827382,0.016424829851773667
seed-31415__h-4__c-128__tol-0p03__vectorchain,31415,4,128,0.03,vectorchain,validation,regime_change,51,0.07330756003036436,0.08397298217123086
seed-31415__h-4__c-128__tol-0p03__vectorchain,31415,4,128,0.03,vectorchain,test,sine,52,0.023192255009873465,0.03150772910482576
seed-31415__h-4__c-128__tol-0p03__vectorchain,31415,4,128,0.03,vectorchain,test,chirp,52,0.06237499803480603,0.07164825580075318
seed-31415__h-4__c-128__tol-0p03__vectorchain,31415,4,128,0.03,vectorchain,test,ramp,52,0.01417331843352812,0.019642777505016678
seed-31415__h-4__c-128__tol-0p03__vectorchain,31415,4,128,0.03,vectorchain,test,piecewise_linear,52,0.01867504291879214,0.022263042586250073
seed-31415__h-4__c-128__tol-0p03__vectorchain,31415,4,128,0.03,vectorchain,test,first_order_response,52,0.018251692250920534,0.023462005056810314
seed-31415__h-4__c-128__tol-0p03__vectorchain,31415,4,128,0.03,vectorchain,test,second_order_response,52,0.017200947423242016,0.022079506705826788
seed-31415__h-4__c-128__tol-0p03__vectorchain,31415,4,128,0.03,vectorchain,test,regime_change,52,0.06932146976483486,0.0795699219857034
seed-31415__h-4__c-128__tol-0p1__vectorchain,31415,4,128,0.1,vectorchain,validation,sine,51,0.01629502664288639,0.022153275810638584
seed-31415__h-4__c-128__tol-0p1__vectorchain,31415,4,128,0.1,vectorchain,validation,chirp,51,0.02945416724626508,0.03677716845309054
seed-31415__h-4__c-128__tol-0p1__vectorchain,31415,4,128,0.1,vectorchain,validation,ramp,51,0.013862822009922383,0.016661091448386355
seed-31415__h-4__c-128__tol-0p1__vectorchain,31415,4,128,0.1,vectorchain,validation,piecewise_linear,51,0.012794620957308602,0.016017399712954895
seed-31415__h-4__c-128__tol-0p1__vectorchain,31415,4,128,0.1,vectorchain,validation,first_order_response,51,0.013543039019379675,0.01563643826588861
seed-31415__h-4__c-128__tol-0p1__vectorchain,31415,4,128,0.1,vectorchain,validation,second_order_response,51,0.0119551192905904,0.014639886051185012
seed-31415__h-4__c-128__tol-0p1__vectorchain,31415,4,128,0.1,vectorchain,validation,regime_change,51,0.054067501301268805,0.06967377899566606
seed-31415__h-4__c-128__tol-0p1__vectorchain,31415,4,128,0.1,vectorchain,test,sine,52,0.015327839841276484,0.02150816980234632
seed-31415__h-4__c-128__tol-0p1__vectorchain,31415,4,128,0.1,vectorchain,test,chirp,52,0.05332529110426967,0.06167220248794736
seed-31415__h-4__c-128__tol-0p1__vectorchain,31415,4,128,0.1,vectorchain,test,ramp,52,0.008043085635061353,0.010445983067560363
seed-31415__h-4__c-128__tol-0p1__vectorchain,31415,4,128,0.1,vectorchain,test,piecewise_linear,52,0.012569601412433441,0.015634589294461772
seed-31415__h-4__c-128__tol-0p1__vectorchain,31415,4,128,0.1,vectorchain,test,first_order_response,52,0.01379536912465806,0.017112725133797746
seed-31415__h-4__c-128__tol-0p1__vectorchain,31415,4,128,0.1,vectorchain,test,second_order_response,52,0.014879757222648825,0.01745553276045673
seed-31415__h-4__c-128__tol-0p1__vectorchain,31415,4,128,0.1,vectorchain,test,regime_change,52,0.055927050842388706,0.0671340348821058
seed-31415__h-16__c-128__tol-na__raw,31415,16,128,,raw,validation,sine,51,0.07125297472654497,0.07866921694348149
seed-31415__h-16__c-128__tol-na__raw,31415,16,128,,raw,validation,chirp,51,0.38485515218263544,0.4354677079634766
seed-31415__h-16__c-128__tol-na__raw,31415,16,128,,raw,validation,ramp,51,0.014769239384597418,0.018757549941686255
seed-31415__h-16__c-128__tol-na__raw,31415,16,128,,raw,validation,piecewise_linear,51,0.03138551203962928,0.04145295280506527
seed-31415__h-16__c-128__tol-na__raw,31415,16,128,,raw,validation,first_order_response,51,0.04681261264867147,0.04926000860483659
seed-31415__h-16__c-128__tol-na__raw,31415,16,128,,raw,validation,second_order_response,51,0.07898742081469223,0.08119794288171453
seed-31415__h-16__c-128__tol-na__raw,31415,16,128,,raw,validation,regime_change,51,0.5683194035251377,0.6476630372811124
seed-31415__h-16__c-128__tol-na__raw,31415,16,128,,raw,test,sine,52,0.09682004178235083,0.10742377994690756
seed-31415__h-16__c-128__tol-na__raw,31415,16,128,,raw,test,chirp,52,0.4693266600254921,0.5315530229480026
seed-31415__h-16__c-128__tol-na__raw,31415,16,128,,raw,test,ramp,52,0.037692842082905596,0.041016196085332635
seed-31415__h-16__c-128__tol-na__raw,31415,16,128,,raw,test,piecewise_linear,52,0.02437202067365117,0.02929646968838615
seed-31415__h-16__c-128__tol-na__raw,31415,16,128,,raw,test,first_order_response,52,0.05000724219137482,0.05296072676167974
